# Economia do produto = custo de cada posicao liquida executada sozinha - custo da pool.
# Nao se roda P0 por cliente: a entrada ja e liquida por decisao de negocio.
# Valores em bps; BRL sintetico nao deve ser apresentado como projecao comercial.
nome_mix,n_clientes,janela_dias,horizonte_dias,seed_base,volume_bruto_brl,custo_sem_pool_brl,custo_pool_brl,economia_produto_brl,economia_produto_bps,taxa_netabilidade_pool,n_remessas_sem_pool,n_remessas_pool,delta_remessas,delta_bps_por_1bp_spread,delta_bps_por_1real_fixo,delta_bps_por_1bp_carry,delta_bps_por_1bp_oportunidade_aa,iof_evitado_brl,iof_evitado_bps,spread_evitado_brl,spread_evitado_bps,fixo_evitado_brl,fixo_evitado_bps,carry_criado_brl,carry_criado_bps,espera_criada_brl,espera_criada_bps,participacao_iof,participacao_spread,participacao_fixo,participacao_carry
psp_dominante,12,7,365,150,349672544.30,7699031.06,556230.37,7142800.69,204.271133,0.941857,1596,47,1549,0.941857,0.044299,-0.941857,-0.010812,6389223.69,182.720199,823353.57,23.546417,61960.00,1.771944,-131736.57,-3.767427,0.00,0.000000,0.894498,0.115270,0.008674,-0.018443
psp_dominante,12,1,365,151,317645688.51,6472101.10,470463.10,6001638.00,188.941271,0.869818,1601,68,1533,0.869818,0.048261,-0.869818,-0.015313,5360100.89,168.744645,690734.65,21.745444,61320.00,1.930453,-110517.54,-3.479271,0.00,0.000000,0.893106,0.115091,0.010217,-0.018415
psp_dominante,12,7,365,151,317645688.51,6472101.10,437568.32,6034532.78,189.976851,0.874605,1601,63,1538,0.874605,0.048419,-0.874605,-0.016360,5389602.23,169.673395,694536.37,21.865128,61520.00,1.936749,-111125.82,-3.498421,0.00,0.000000,0.893127,0.115094,0.010195,-0.018415
psp_dominante,12,1,365,152,327316129.25,7588275.94,1278085.00,6310190.94,192.785823,0.888084,1596,84,1512,0.888084,0.046194,-0.888084,-0.008736,5639274.05,172.288303,726710.57,22.202101,60480.00,1.847755,-116273.69,-3.552336,0.00,0.000000,0.893677,0.115165,0.009584,-0.018426
psp_dominante,12,7,365,152,327316129.25,7588275.94,1257125.39,6331150.54,193.426171,0.891034,1596,79,1517,0.891034,0.046347,-0.891034,-0.009932,5658005.98,172.860592,729124.48,22.275849,60680.00,1.853865,-116659.92,-3.564136,0.00,0.000000,0.893677,0.115165,0.009584,-0.018426
psp_dominante,12,1,365,153,340127822.21,7344907.45,1168958.96,6175948.48,181.577280,0.836248,1606,89,1517,0.836248,0.044601,-0.836248,-0.010617,5517963.19,162.232044,711077.73,20.906191,60680.00,1.784035,-113772.44,-3.344991,0.00,0.000000,0.893460,0.115137,0.009825,-0.018422
psp_dominante,12,7,365,153,340127822.21,7344907.45,1082819.47,6262087.97,184.109842,0.847989,1606,82,1524,0.847989,0.044807,-0.847989,-0.011696,5595436.40,164.509812,721061.39,21.199718,60960.00,1.792267,-115369.82,-3.391955,0.00,0.000000,0.893542,0.115147,0.009735,-0.018424
psp_dominante,12,1,365,154,332186468.07,6982560.88,821650.60,6160910.29,185.465420,0.853943,1622,71,1551,0.853943,0.046691,-0.853943,-0.008194,5503166.68,165.664987,709170.96,21.348581,62040.00,1.867626,-113467.35,-3.415773,0.00,0.000000,0.893239,0.115108,0.010070,-0.018417
psp_dominante,12,7,365,154,332186468.07,6982560.88,663741.33,6318819.55,190.219053,0.875958,1622,54,1568,0.875958,0.047202,-0.875958,-0.009838,5645038.67,169.935841,727453.44,21.898949,62720.00,1.888096,-116392.55,-3.503832,0.00,0.000000,0.893369,0.115125,0.009926,-0.018420
psp_dominante,12,1,365,155,304782684.90,5920622.15,556791.35,5363830.80,175.988698,0.809500,1577,94,1483,0.809500,0.048658,-0.809500,-0.022498,4786395.79,157.042904,616803.58,20.237488,59320.00,1.946305,-98688.57,-3.237998,0.00,0.000000,0.892347,0.114993,0.011059,-0.018399
psp_dominante,12,7,365,155,304782684.90,5920622.15,525579.01,5395043.14,177.012783,0.814214,1577,86,1491,0.814214,0.048920,-0.814214,-0.024010,4814270.74,157.957488,620395.71,20.355346,59640.00,1.956804,-99263.31,-3.256855,0.00,0.000000,0.892351,0.114994,0.011055,-0.018399
psp_dominante,12,1,365,156,361123851.56,7934065.43,969556.56,6964508.87,192.856518,0.889150,1582,57,1525,0.889150,0.042229,-0.889150,-0.007944,6229212.66,172.495188,802733.59,22.228761,61000.00,1.689171,-128437.37,-3.556602,0.00,0.000000,0.894422,0.115261,0.008759,-0.018442
psp_dominante,12,7,365,156,361123851.56,7934065.43,936646.22,6997419.21,193.767850,0.893358,1582,51,1531,0.893358,0.042395,-0.893358,-0.009316,6258691.94,173.311508,806532.47,22.333957,61240.00,1.695817,-129045.19,-3.573433,0.00,0.000000,0.894429,0.115261,0.008752,-0.018442
psp_dominante,12,1,365,157,361062285.78,8188336.55,1045973.73,7142362.82,197.815255,0.911574,1719,70,1649,0.911574,0.045671,-0.911574,-0.007606,6385219.29,176.845368,822837.54,22.789352,65960.00,1.826832,-131654.01,-3.646296,0.00,0.000000,0.893993,0.115205,0.009235,-0.018433
psp_dominante,12,7,365,157,361062285.78,8188336.55,1006729.21,7181607.34,198.902174,0.916583,1719,61,1658,0.916583,0.045920,-0.916583,-0.008523,6420305.79,177.817126,827358.99,22.914578,66320.00,1.836802,-132377.44,-3.666332,0.00,0.000000,0.893993,0.115205,0.009235,-0.018433
psp_dominante,12,1,365,158,319266395.00,6825670.26,748262.68,6077407.58,190.355380,0.876773,1556,80,1476,0.876773,0.046231,-0.876773,-0.006677,5430527.03,170.093913,699810.18,21.919319,59040.00,1.849239,-111969.63,-3.507091,0.00,0.000000,0.893560,0.115149,0.009715,-0.018424
psp_dominante,12,7,365,158,319266395.00,6825670.26,694146.03,6131524.23,192.050411,0.884622,1556,74,1482,0.884622,0.046419,-0.884622,-0.007892,5479141.31,171.616600,706074.91,22.115541,59280.00,1.856757,-112971.99,-3.538487,0.00,0.000000,0.893602,0.115155,0.009668,-0.018425
psp_dominante,12,1,365,159,319111508.09,6841922.58,860269.44,5981653.14,187.447115,0.862799,1636,84,1552,0.862799,0.048635,-0.862799,-0.011071,5341382.28,167.382941,688322.46,21.569967,62080.00,1.945401,-110131.59,-3.451195,0.00,0.000000,0.892961,0.115072,0.010378,-0.018412
psp_dominante,12,7,365,159,319111508.09,6841922.58,787042.90,6054879.68,189.741815,0.873431,1636,77,1559,0.873431,0.048854,-0.873431,-0.012532,5407203.81,169.445591,696804.61,21.835772,62360.00,1.954176,-111488.74,-3.493724,0.00,0.000000,0.893032,0.115081,0.010299,-0.018413
psp_dominante,12,1,365,160,316817789.33,6869783.02,612856.22,6256926.80,197.492913,0.909364,1625,57,1568,0.909364,0.049492,-0.909364,-0.010363,5589191.25,176.416585,720256.60,22.734096,62720.00,1.979687,-115241.06,-3.637455,0.00,0.000000,0.893281,0.115113,0.010024,-0.018418
psp_dominante,12,7,365,160,316817789.33,6869783.02,610210.63,6259572.40,197.576418,0.909752,1625,57,1568,0.909752,0.049492,-0.909752,-0.011969,5591578.44,176.491934,720564.23,22.743806,62720.00,1.979687,-115290.28,-3.639009,0.00,0.000000,0.893284,0.115114,0.010020,-0.018418
psp_dominante,12,1,365,161,366651528.24,7812671.69,864869.98,6947801.70,189.493325,0.873032,1725,83,1642,0.873032,0.044784,-0.873032,-0.012488,6209914.47,169.368296,800246.71,21.825811,65680.00,1.791347,-128039.47,-3.492130,0.00,0.000000,0.893796,0.115180,0.009453,-0.018429
psp_dominante,12,7,365,161,366651528.24,7812671.69,799668.34,7013003.34,191.271625,0.881228,1725,68,1657,0.881228,0.045193,-0.881228,-0.012814,6268206.18,170.958136,807758.53,22.030688,66280.00,1.807711,-129241.36,-3.524910,0.00,0.000000,0.893798,0.115180,0.009451,-0.018429
psp_dominante,12,1,365,162,348696298.16,7680592.61,956256.87,6724335.75,192.842189,0.888820,1610,88,1522,0.888820,0.043648,-0.888820,-0.013069,6012606.58,172.431041,774820.44,22.220495,60880.00,1.745932,-123971.27,-3.555279,0.00,0.000000,0.894156,0.115226,0.009054,-0.018436
psp_dominante,12,7,365,162,348696298.16,7680592.61,944394.35,6736198.26,193.182385,0.890391,1610,86,1524,0.890391,0.043706,-0.890391,-0.014255,6023238.24,172.735939,776190.50,22.259786,60960.00,1.748226,-124190.48,-3.561566,0.00,0.000000,0.894160,0.115227,0.009050,-0.018436
psp_dominante,12,1,365,163,384170397.45,8094024.85,1274871.08,6819153.77,177.503364,0.817916,1667,81,1586,0.817916,0.041284,-0.817916,-0.016993,6095853.36,158.675770,785548.11,20.447908,63440.00,1.651351,-125687.70,-3.271665,0.00,0.000000,0.893931,0.115197,0.009303,-0.018432
psp_dominante,12,7,365,163,384170397.45,8094024.85,1210548.50,6883476.35,179.177688,0.825636,1667,67,1600,0.825636,0.041648,-0.825636,-0.018494,6153387.96,160.173402,792962.37,20.640902,64000.00,1.665927,-126873.98,-3.302544,0.00,0.000000,0.893936,0.115198,0.009298,-0.018432
psp_dominante,12,1,365,164,353152489.53,7802580.44,1009809.45,6792770.99,192.346683,0.886402,1639,76,1563,0.886402,0.044259,-0.886402,-0.006208,6072877.64,171.961909,782587.32,22.160040,62520.00,1.770340,-125213.97,-3.545606,0.00,0.000000,0.894021,0.115209,0.009204,-0.018433
psp_dominante,12,7,365,164,353152489.53,7802580.44,941507.30,6861073.14,194.280752,0.895366,1639,70,1569,0.895366,0.044428,-0.895366,-0.007516,6134291.85,173.700938,790501.53,22.384141,62760.00,1.777136,-126480.24,-3.581463,0.00,0.000000,0.894072,0.115215,0.009147,-0.018434
psp_dominante,12,1,365,165,344764468.99,7328736.57,562048.64,6766687.93,196.269875,0.904611,1605,72,1533,0.904611,0.044465,-0.904611,-0.014802,6050425.02,175.494448,779693.95,22.615264,61320.00,1.778606,-124751.03,-3.618442,0.00,0.000000,0.894149,0.115225,0.009062,-0.018436
psp_dominante,12,7,365,165,344764468.99,7328736.57,525535.89,6803200.69,197.328939,0.909493,1605,64,1541,0.909493,0.044697,-0.909493,-0.016329,6083082.67,176.441693,783902.41,22.737332,61640.00,1.787887,-125424.38,-3.637973,0.00,0.000000,0.894150,0.115226,0.009060,-0.018436
psp_dominante,12,1,365,166,364750296.01,7304536.72,702609.36,6601927.36,180.998547,0.833922,1639,84,1555,0.833922,0.042632,-0.833922,-0.021162,5900963.29,161.780905,760433.41,20.848055,62200.00,1.705276,-121669.35,-3.335689,0.00,0.000000,0.893824,0.115184,0.009421,-0.018429
psp_dominante,12,7,365,166,364750296.01,7304536.72,694571.18,6609965.54,181.218922,0.834906,1639,76,1563,0.834906,0.042851,-0.834906,-0.022078,5907927.60,161.971838,761330.88,20.872660,62520.00,1.714049,-121812.94,-3.339626,0.00,0.000000,0.893791,0.115179,0.009458,-0.018429
psp_dominante,12,1,365,167,346539286.86,6911384.38,635740.29,6275644.09,181.094737,0.834130,1608,86,1522,0.834130,0.043920,-0.834130,-0.023520,5607740.62,161.821209,722646.99,20.853249,60880.00,1.756799,-115623.52,-3.336520,0.00,0.000000,0.893572,0.115151,0.009701,-0.018424
psp_dominante,12,7,365,167,346539286.86,6911384.38,610562.46,6300821.93,181.821287,0.837461,1608,77,1531,0.837461,0.044180,-0.837461,-0.024531,5630134.39,162.467420,725532.78,20.936523,61240.00,1.767188,-116085.25,-3.349844,0.00,0.000000,0.893556,0.115149,0.009719,-0.018424
psp_dominante,12,1,365,168,339602152.28,7472788.81,837199.24,6635589.57,195.393036,0.900133,1645,62,1583,0.900133,0.046613,-0.900133,-0.014234,5930326.96,174.625718,764217.39,22.503314,63320.00,1.864535,-122274.78,-3.600530,0.00,0.000000,0.893715,0.115169,0.009542,-0.018427
psp_dominante,12,7,365,168,339602152.28,7472788.81,787059.58,6685729.23,196.869460,0.906972,1645,57,1588,0.906972,0.046761,-0.906972,-0.015524,5975388.80,175.952619,770024.33,22.674307,63520.00,1.870424,-123203.89,-3.627889,0.00,0.000000,0.893753,0.115174,0.009501,-0.018428
psp_dominante,12,1,365,169,371140936.61,7606298.82,828350.47,6777948.36,182.624650,0.841818,1593,77,1516,0.841818,0.040847,-0.841818,-0.015769,6061199.17,163.312601,781082.37,21.045438,60640.00,1.633881,-124973.18,-3.367270,0.00,0.000000,0.894253,0.115239,0.008947,-0.018438
psp_dominante,12,7,365,169,371140936.61,7606298.82,796026.06,6810272.77,183.495597,0.845843,1593,72,1521,0.845843,0.040982,-0.845843,-0.016527,6090185.85,164.093616,784817.76,21.146085,60840.00,1.639269,-125570.84,-3.383374,0.00,0.000000,0.894265,0.115240,0.008934,-0.018438
psp_dominante,12,1,365,170,352826777.82,7297618.32,805990.46,6491627.86,183.989092,0.847321,1685,84,1601,0.847321,0.045376,-0.847321,-0.018334,5799776.96,164.380294,747393.94,21.183028,64040.00,1.815055,-119583.03,-3.389284,0.00,0.000000,0.893424,0.115132,0.009865,-0.018421
psp_dominante,12,7,365,170,352826777.82,7297618.32,721666.14,6575952.18,186.379056,0.858390,1685,75,1610,0.858390,0.045631,-0.858390,-0.019770,5875540.11,166.527613,757157.23,21.459744,64400.00,1.825258,-121145.16,-3.433559,0.00,0.000000,0.893489,0.115140,0.009793,-0.018422
psp_dominante,12,1,365,171,355668339.08,7241002.16,506977.24,6734024.93,189.334393,0.872528,1608,60,1548,0.872528,0.043524,-0.872528,-0.016829,6020410.96,169.270365,775826.15,21.813191,61920.00,1.740948,-124132.18,-3.490111,0.00,0.000000,0.894029,0.115210,0.009195,-0.018434
psp_dominante,12,7,365,171,355668339.08,7241002.16,472452.16,6768550.00,190.305103,0.876996,1608,51,1557,0.876996,0.043777,-0.876996,-0.018551,6051238.98,170.137128,779798.84,21.924888,62280.00,1.751070,-124767.81,-3.507982,0.00,0.000000,0.894023,0.115209,0.009201,-0.018433
psp_dominante,12,1,365,172,338775484.73,7089010.83,500196.39,6588814.44,194.489116,0.895775,1664,57,1607,0.895775,0.047436,-0.895775,-0.013323,5887254.33,173.780412,758666.80,22.394383,64280.00,1.897422,-121386.69,-3.583101,0.00,0.000000,0.893523,0.115145,0.009756,-0.018423
psp_dominante,12,7,365,172,338775484.73,7089010.83,442292.73,6646718.10,196.198320,0.903681,1664,49,1615,0.903681,0.047672,-0.903681,-0.014644,5939213.54,175.314148,765362.57,22.592029,64600.00,1.906868,-122458.01,-3.614725,0.00,0.000000,0.893556,0.115149,0.009719,-0.018424
psp_dominante,12,1,365,173,332800441.44,6602156.63,439679.87,6162476.76,185.170330,0.852592,1617,67,1550,0.852592,0.046574,-0.852592,-0.019009,5504616.24,165.402913,709357.76,21.314808,62000.00,1.862978,-113497.24,-3.410369,0.00,0.000000,0.893247,0.115109,0.010061,-0.018417
psp_dominante,12,7,365,173,332800441.44,6602156.63,439719.87,6162436.76,185.169128,0.852592,1617,68,1549,0.852592,0.046544,-0.852592,-0.021156,5504616.24,165.402913,709357.76,21.314808,61960.00,1.861776,-113497.24,-3.410369,0.00,0.000000,0.893253,0.115110,0.010054,-0.018418
psp_dominante,12,1,365,174,328346172.73,6860413.04,766208.92,6094204.13,185.603020,0.854363,1645,73,1572,0.854363,0.047876,-0.854363,-0.017935,5442218.05,165.746352,701316.76,21.359066,62880.00,1.915052,-112210.68,-3.417451,0.00,0.000000,0.893015,0.115079,0.010318,-0.018413
psp_dominante,12,7,365,174,328346172.73,6860413.04,729358.61,6131054.43,186.725320,0.859537,1645,65,1580,0.859537,0.048120,-0.859537,-0.019240,5475180.28,166.750239,705564.47,21.488433,63200.00,1.924798,-112890.31,-3.438149,0.00,0.000000,0.893024,0.115080,0.010308,-0.018413
psp_dominante,12,1,365,175,316626950.37,7227299.06,1190138.26,6037160.80,190.671097,0.877817,1616,80,1536,0.877817,0.048511,-0.877817,-0.011281,5392045.74,170.296487,694851.26,21.945424,61440.00,1.940454,-111176.20,-3.511268,0.00,0.000000,0.893143,0.115096,0.010177,-0.018415
psp_dominante,12,7,365,175,316626950.37,7227299.06,1122087.86,6105211.20,192.820327,0.887755,1616,70,1546,0.887755,0.048827,-0.887755,-0.012732,5453088.43,172.224393,702717.58,22.193865,61840.00,1.953087,-112434.81,-3.551018,0.00,0.000000,0.893186,0.115101,0.010129,-0.018416
psp_dominante,12,1,365,176,356938815.57,7363567.49,809395.42,6554172.07,183.621724,0.845897,1643,78,1565,0.845897,0.043845,-0.845897,-0.015834,5857511.54,164.104079,754833.96,21.147433,62600.00,1.753802,-120773.43,-3.383589,0.00,0.000000,0.893707,0.115168,0.009551,-0.018427
psp_dominante,12,7,365,176,356938815.57,7363567.49,802541.83,6561025.66,183.813734,0.846759,1643,72,1571,0.846759,0.044013,-0.846759,-0.017092,5863479.16,164.271267,755602.98,21.168978,62840.00,1.760526,-120896.48,-3.387036,0.00,0.000000,0.893683,0.115165,0.009578,-0.018426
psp_dominante,12,1,365,177,325861266.18,7139142.36,939221.56,6199920.80,190.262589,0.876298,1594,80,1514,0.876298,0.046461,-0.876298,-0.009888,5539702.30,170.001865,713879.16,21.907457,60560.00,1.858460,-114220.67,-3.505193,0.00,0.000000,0.893512,0.115143,0.009768,-0.018423
psp_dominante,12,7,365,177,325861266.18,7139142.36,842622.41,6296519.95,193.227014,0.890035,1594,71,1523,0.890035,0.046738,-0.890035,-0.011437,5626541.35,172.666774,725069.76,22.250873,60920.00,1.869507,-116011.16,-3.560140,0.00,0.000000,0.893595,0.115154,0.009675,-0.018425
psp_dominante,12,1,365,178,320427705.13,6601748.26,521337.42,6080410.84,189.759211,0.873642,1611,68,1543,0.873642,0.048154,-0.873642,-0.012905,5430818.71,169.486553,699847.77,21.841051,61720.00,1.926176,-111975.64,-3.494568,0.00,0.000000,0.893166,0.115099,0.010151,-0.018416
psp_dominante,12,7,365,178,320427705.13,6601748.26,482889.28,6118858.98,190.959111,0.879165,1611,58,1553,0.879165,0.048466,-0.879165,-0.014031,5465150.52,170.557990,704271.97,21.979122,62120.00,1.938659,-112683.52,-3.516660,0.00,0.000000,0.893165,0.115099,0.010152,-0.018416
psp_dominante,12,1,365,179,292381736.60,6198070.89,553478.20,5644592.69,193.055584,0.887733,1662,59,1603,0.887733,0.054826,-0.887733,-0.012928,5035403.27,172.220171,648892.17,22.193321,64120.00,2.193023,-103822.75,-3.550931,0.00,0.000000,0.892076,0.114958,0.011360,-0.018393
psp_dominante,12,7,365,179,292381736.60,6198070.89,500905.33,5697165.56,194.853674,0.896045,1662,51,1611,0.896045,0.055099,-0.896045,-0.014042,5082552.37,173.832758,654968.09,22.401129,64440.00,2.203968,-104794.89,-3.584181,0.00,0.000000,0.892119,0.114964,0.011311,-0.018394
psp_dominante,12,1,365,180,335324785.16,7019317.66,770957.44,6248360.22,186.337560,0.858386,1572,76,1496,0.858386,0.044613,-0.858386,-0.018739,5584060.11,166.526912,719595.37,21.459654,59840.00,1.784539,-115135.26,-3.433545,0.00,0.000000,0.893684,0.115165,0.009577,-0.018426
psp_dominante,12,7,365,180,335324785.16,7019317.66,747715.98,6271601.67,187.030663,0.861593,1572,73,1499,0.861593,0.044703,-0.861593,-0.019701,5604923.19,167.149087,722283.92,21.539831,59960.00,1.788117,-115565.43,-3.446373,0.00,0.000000,0.893699,0.115167,0.009561,-0.018427
psp_dominante,12,1,365,181,359916680.32,7678593.95,413081.86,7265512.09,201.866501,0.931010,1581,52,1529,0.931010,0.042482,-0.931010,-0.014810,6500671.19,180.616002,837715.36,23.275258,61160.00,1.699282,-134034.46,-3.724041,0.00,0.000000,0.894730,0.115300,0.008418,-0.018448
psp_dominante,12,7,365,181,359916680.32,7678593.95,412881.86,7265712.09,201.872058,0.931010,1581,47,1534,0.931010,0.042621,-0.931010,-0.016562,6500671.19,180.616002,837715.36,23.275258,61360.00,1.704839,-134034.46,-3.724041,0.00,0.000000,0.894705,0.115297,0.008445,-0.018448
psp_dominante,12,1,365,182,335102797.49,7365656.88,1093416.72,6272240.16,187.173614,0.861581,1686,66,1620,0.861581,0.048343,-0.861581,-0.010089,5601132.05,167.146681,721795.37,21.539521,64800.00,1.933735,-115487.26,-3.446323,0.00,0.000000,0.893003,0.115078,0.010331,-0.018412
psp_dominante,12,7,365,182,335102797.49,7365656.88,949056.13,6416600.74,191.481563,0.881584,1686,60,1626,0.881584,0.048522,-0.881584,-0.012951,5731175.74,171.027392,738553.57,22.039612,65040.00,1.940897,-118168.57,-3.526338,0.00,0.000000,0.893179,0.115100,0.010136,-0.018416
psp_dominante,12,1,365,183,335329227.08,6818112.48,627324.79,6190787.69,184.618196,0.850112,1633,87,1546,0.850112,0.046104,-0.850112,-0.023476,5530306.29,164.921690,712668.34,21.252795,61840.00,1.844158,-114026.93,-3.400447,0.00,0.000000,0.893312,0.115118,0.009989,-0.018419
psp_dominante,12,7,365,183,335329227.08,6818112.48,627164.79,6190947.69,184.622967,0.850112,1633,83,1550,0.850112,0.046223,-0.850112,-0.024800,5530306.29,164.921690,712668.34,21.252795,62000.00,1.848929,-114026.93,-3.400447,0.00,0.000000,0.893289,0.115115,0.010015,-0.018418
psp_dominante,12,1,365,184,331092048.21,7263660.74,692006.11,6571654.63,198.484218,0.914254,1633,44,1589,0.914254,0.047993,-0.914254,-0.008981,5872420.27,177.365186,756755.19,22.856338,63560.00,1.919708,-121080.83,-3.657014,0.00,0.000000,0.893598,0.115154,0.009672,-0.018425
psp_dominante,12,7,365,184,331092048.21,7263660.74,504286.43,6759374.31,204.153931,0.940568,1633,34,1599,0.940568,0.048295,-0.940568,-0.009349,6041443.61,182.470212,778536.55,23.514203,63960.00,1.931789,-124565.85,-3.762272,0.00,0.000000,0.893787,0.115179,0.009462,-0.018429
psp_dominante,12,1,365,185,287778472.75,6267407.17,793130.29,5474276.88,190.225378,0.875020,1586,78,1508,0.875020,0.052401,-0.875020,-0.014692,4885151.79,169.753899,629529.87,21.875502,60320.00,2.096057,-100724.78,-3.500080,0.00,0.000000,0.892383,0.114998,0.011019,-0.018400
psp_dominante,12,7,365,185,287778472.75,6267407.17,765475.05,5501932.12,191.186369,0.879477,1586,76,1510,0.879477,0.052471,-0.879477,-0.016172,4910033.63,170.618517,632736.29,21.986922,60400.00,2.098837,-101237.81,-3.517908,0.00,0.000000,0.892420,0.115003,0.010978,-0.018400
psp_dominante,12,1,365,186,336567507.67,7328184.12,769592.70,6558591.42,194.867041,0.897702,1621,55,1566,0.897702,0.046529,-0.897702,-0.013218,5861463.14,174.154159,755343.19,22.442546,62640.00,1.861142,-120854.91,-3.590807,0.00,0.000000,0.893708,0.115169,0.009551,-0.018427
psp_dominante,12,7,365,186,336567507.67,7328184.12,769632.70,6558551.42,194.865852,0.897702,1621,56,1565,0.897702,0.046499,-0.897702,-0.016046,5861463.14,174.154159,755343.19,22.442546,62600.00,1.859954,-120854.91,-3.590807,0.00,0.000000,0.893713,0.115169,0.009545,-0.018427
psp_dominante,12,1,365,187,331350722.43,7337225.94,632830.86,6704395.09,202.335309,0.931791,1724,67,1657,0.931791,0.050007,-0.931791,-0.009545,5989741.06,180.767406,771873.85,23.294769,66280.00,2.000297,-123499.82,-3.727163,0.00,0.000000,0.893405,0.115130,0.009886,-0.018421
psp_dominante,12,7,365,187,331350722.43,7337225.94,539941.89,6797284.05,205.138652,0.944762,1724,55,1669,0.944762,0.050370,-0.944762,-0.011235,6073124.03,183.283863,782619.08,23.619054,66760.00,2.014784,-125219.05,-3.779049,0.00,0.000000,0.893463,0.115137,0.009822,-0.018422
psp_dominante,12,1,365,188,342190505.09,7425586.32,1120816.11,6304770.22,184.247375,0.848363,1663,81,1582,0.848363,0.046232,-0.848363,-0.011978,5631856.29,164.582483,725754.68,21.209083,63280.00,1.849262,-116120.75,-3.393453,0.00,0.000000,0.893269,0.115112,0.010037,-0.018418
psp_dominante,12,7,365,188,342190505.09,7425586.32,996148.02,6429438.30,187.890611,0.865265,1663,73,1590,0.865265,0.046465,-0.865265,-0.013425,5744058.74,167.861430,740213.76,21.631628,63600.00,1.858614,-118434.20,-3.461060,0.00,0.000000,0.893400,0.115129,0.009892,-0.018421
psp_dominante,12,1,365,189,357240284.42,8087605.70,1343358.31,6744247.39,188.787426,0.869915,1646,78,1568,0.869915,0.043892,-0.869915,-0.012821,6028913.09,168.763528,776921.79,21.747877,62720.00,1.755681,-124307.49,-3.479660,0.00,0.000000,0.893934,0.115198,0.009300,-0.018432
psp_dominante,12,7,365,189,357240284.42,8087605.70,1276319.34,6811286.36,190.664006,0.878602,1646,70,1576,0.878602,0.044116,-0.878602,-0.014445,6089115.32,170.448731,784679.81,21.965043,63040.00,1.764639,-125548.77,-3.514407,0.00,0.000000,0.893974,0.115203,0.009255,-0.018432
psp_dominante,12,1,365,190,345651222.55,7161958.71,752595.94,6409362.77,185.428616,0.854164,1613,72,1541,0.854164,0.044583,-0.854164,-0.014522,5727712.64,165.707866,738107.30,21.354106,61640.00,1.783301,-118097.17,-3.416657,0.00,0.000000,0.893648,0.115161,0.009617,-0.018426
psp_dominante,12,7,365,190,345651222.55,7161958.71,744972.10,6416986.61,185.649180,0.855158,1613,66,1547,0.855158,0.044756,-0.855158,-0.016552,5734375.26,165.900622,738965.88,21.378946,61880.00,1.790244,-118234.54,-3.420631,0.00,0.000000,0.893624,0.115158,0.009643,-0.018425
psp_dominante,12,1,365,191,338505699.40,7489692.73,1166251.12,6323441.61,186.804583,0.860246,1631,64,1567,0.860246,0.046292,-0.860246,-0.009629,5649245.36,166.887747,727995.54,21.506153,62680.00,1.851667,-116479.29,-3.440984,0.00,0.000000,0.893381,0.115126,0.009912,-0.018420
psp_dominante,12,7,365,191,338505699.40,7489692.73,1102889.90,6386802.84,188.676375,0.868936,1631,61,1570,0.868936,0.046380,-0.868936,-0.011026,5706309.54,168.573514,735349.17,21.723391,62800.00,1.855212,-117655.87,-3.475743,0.00,0.000000,0.893453,0.115136,0.009833,-0.018422
psp_dominante,12,1,365,192,330144509.79,7202199.37,858948.87,6343250.50,192.135574,0.885021,1624,92,1532,0.885021,0.046404,-0.885021,-0.013131,5668382.69,171.693986,730461.69,22.125514,61280.00,1.856157,-116873.87,-3.540082,0.00,0.000000,0.893609,0.115156,0.009661,-0.018425
psp_dominante,12,7,365,192,330144509.79,7202199.37,834139.29,6368060.08,192.887051,0.888493,1624,88,1536,0.888493,0.046525,-0.888493,-0.014406,5690624.63,172.367689,733327.92,22.212331,61440.00,1.861003,-117332.47,-3.553973,0.00,0.000000,0.893620,0.115157,0.009648,-0.018425
psp_dominante,12,1,365,193,309147596.51,6787476.63,951235.04,5836241.60,188.784958,0.868862,1608,78,1530,0.868862,0.049491,-0.868862,-0.014191,5210967.77,168.559220,671516.46,21.721549,61200.00,1.979637,-107442.63,-3.475448,0.00,0.000000,0.892864,0.115060,0.010486,-0.018410
psp_dominante,12,7,365,193,309147596.51,6787476.63,951115.04,5836361.60,188.788839,0.868862,1608,75,1533,0.868862,0.049588,-0.868862,-0.015395,5210967.77,168.559220,671516.46,21.721549,61320.00,1.983519,-107442.63,-3.475448,0.00,0.000000,0.892845,0.115057,0.010507,-0.018409
psp_dominante,12,1,365,194,342323417.75,7799962.52,1334639.31,6465323.21,188.865934,0.869653,1703,85,1618,0.869653,0.047265,-0.869653,-0.009006,5775428.01,168.712618,744256.19,21.741317,64720.00,1.890610,-119080.99,-3.478611,0.00,0.000000,0.893293,0.115115,0.010010,-0.018418
psp_dominante,12,7,365,194,342323417.75,7799962.52,1189614.43,6610348.08,193.102421,0.889281,1703,71,1632,0.889281,0.047674,-0.889281,-0.010602,5905782.36,172.520548,761054.43,22.232029,65280.00,1.906969,-121768.71,-3.557125,0.00,0.000000,0.893415,0.115131,0.009875,-0.018421
