# Economia do produto = custo de cada posicao liquida executada sozinha - custo da pool.
# Nao se roda P0 por cliente: a entrada ja e liquida por decisao de negocio.
# Valores em bps; BRL sintetico nao deve ser apresentado como projecao comercial.
nome_mix,n_clientes,janela_dias,horizonte_dias,seed_base,finalidade,direcao,aliquota_base,delta_volume_remetido_brl,iof_evitado_brl_base,iof_evitado_bps_base,delta_bps_por_1bp_aliquota
equilibrado,8,7,365,14,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,27413316.12,959466.064200,28.984173,0.08281192
equilibrado,8,7,365,14,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,69533278.76,0.000000,0.000000,0.21005064
equilibrado,8,7,365,14,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,11101081.04,388537.836400,11.737203,0.03353487
equilibrado,8,1,365,15,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,20788361.91,78995.775258,2.199282,0.05787585
equilibrado,8,1,365,15,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,51642004.31,1807470.150850,50.320880,0.14377394
equilibrado,8,1,365,15,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,57078339.14,216897.688732,6.038541,0.15890897
equilibrado,8,1,365,15,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,66484510.25,252641.138950,7.033657,0.18509623
equilibrado,8,1,365,15,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,30159894.28,1055596.299800,29.388333,0.08396666
equilibrado,8,1,365,15,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,61939047.87,0.000000,0.000000,0.17244143
equilibrado,8,1,365,15,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,10331682.30,361608.880500,10.067373,0.02876392
equilibrado,8,7,365,15,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,21790234.46,82802.890948,2.305274,0.06066511
equilibrado,8,7,365,15,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,54216204.08,1897567.142800,52.829225,0.15094064
equilibrado,8,7,365,15,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,55567067.10,211154.854980,5.878658,0.15470151
equilibrado,8,7,365,15,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,66253857.82,251764.659716,7.009255,0.18445408
equilibrado,8,7,365,15,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,30019688.78,1050689.107300,29.251714,0.08357633
equilibrado,8,7,365,15,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,61939047.87,0.000000,0.000000,0.17244143
equilibrado,8,7,365,15,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,10180180.19,356306.306650,9.919747,0.02834213
equilibrado,8,1,365,16,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,23932634.76,90944.012088,2.603377,0.06850991
equilibrado,8,1,365,16,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,62807243.57,2198253.524950,62.927531,0.17979295
equilibrado,8,1,365,16,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,46558204.96,176921.178848,5.064572,0.13327821
equilibrado,8,1,365,16,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,50384052.67,191459.400146,5.480745,0.14423014
equilibrado,8,1,365,16,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,24734905.81,865721.703350,24.782278,0.07080651
equilibrado,8,1,365,16,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,72680974.21,0.000000,0.000000,0.20805763
equilibrado,8,1,365,16,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,12897307.30,451405.755500,12.922008,0.03692002
equilibrado,8,7,365,16,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,25864361.77,98284.574726,2.813509,0.07403971
equilibrado,8,7,365,16,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,63528053.34,2223481.866900,63.649721,0.18185635
equilibrado,8,7,365,16,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,46663519.32,177321.373416,5.076028,0.13357968
equilibrado,8,7,365,16,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,50302313.24,191148.790312,5.471854,0.14399615
equilibrado,8,7,365,16,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,25826355.73,903922.450550,25.875818,0.07393091
equilibrado,8,7,365,16,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,72680974.21,0.000000,0.000000,0.20805763
equilibrado,8,7,365,16,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,12829720.83,449040.229050,12.854292,0.03672655
equilibrado,8,1,365,17,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,24665194.14,93727.737732,2.784818,0.07328470
equilibrado,8,1,365,17,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,48351802.04,1692313.071400,50.281643,0.14366184
equilibrado,8,1,365,17,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,47671341.58,181151.098004,5.382323,0.14164007
equilibrado,8,1,365,17,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,51947212.45,197399.407310,5.865089,0.15434444
equilibrado,8,1,365,17,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,17730201.90,620557.066500,18.437859,0.05267960
equilibrado,8,1,365,17,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,53212894.87,0.000000,0.000000,0.15810501
equilibrado,8,1,365,17,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,16071955.94,562518.457900,16.713428,0.04775265
equilibrado,8,7,365,17,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,25511862.34,96945.076892,2.880411,0.07580030
equilibrado,8,7,365,17,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,49693146.72,1739260.135200,51.676524,0.14764721
equilibrado,8,7,365,17,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,47101238.22,178984.705236,5.317955,0.13994619
equilibrado,8,7,365,17,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,51863981.27,197083.128826,5.855692,0.15409715
equilibrado,8,7,365,17,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,17730201.90,620557.066500,18.437859,0.05267960
equilibrado,8,7,365,17,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,53122467.08,0.000000,0.000000,0.15783634
equilibrado,8,7,365,17,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,15973723.85,559080.334750,16.611275,0.04746079
equilibrado,8,1,365,18,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,27133321.49,103106.621662,2.914568,0.07669916
equilibrado,8,1,365,18,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,68240923.74,2388432.330900,67.515049,0.19290014
equilibrado,8,1,365,18,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,45007166.50,171027.232700,4.834515,0.12722408
equilibrado,8,1,365,18,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,51443299.68,195484.538784,5.525862,0.14541743
equilibrado,8,1,365,18,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,16824779.30,588867.275500,16.645815,0.04755947
equilibrado,8,1,365,18,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,62672121.81,0.000000,0.000000,0.17715852
equilibrado,8,1,365,18,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,11175873.44,391155.570400,11.056996,0.03159142
equilibrado,8,7,365,18,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,28958483.94,110042.238972,3.110621,0.08185844
equilibrado,8,7,365,18,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,71007237.57,2485253.314950,70.251937,0.20071982
equilibrado,8,7,365,18,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,44567801.07,169357.644066,4.787320,0.12598210
equilibrado,8,7,365,18,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,51443299.68,195484.538784,5.525862,0.14541743
equilibrado,8,7,365,18,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,16652208.32,582827.291200,16.475080,0.04707166
equilibrado,8,7,365,18,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,62633578.42,0.000000,0.000000,0.17704957
equilibrado,8,7,365,18,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,10808115.08,378284.027800,10.693150,0.03055186
equilibrado,8,1,365,19,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,21113759.06,80232.284428,2.518684,0.06628115
equilibrado,8,1,365,19,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,55007586.72,1925265.535200,60.438704,0.17268201
equilibrado,8,1,365,19,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,36414212.64,138374.008032,4.343892,0.11431295
equilibrado,8,1,365,19,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,57439734.24,218270.990112,6.852050,0.18031710
equilibrado,8,1,365,19,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,29768004.12,1041880.144200,32.707117,0.09344891
equilibrado,8,1,365,19,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,54677481.19,0.000000,0.000000,0.17164573
equilibrado,8,1,365,19,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,12041171.01,421440.985350,13.230044,0.03780012
equilibrado,8,7,365,19,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,22577460.42,85794.349596,2.693290,0.07087606
equilibrado,8,7,365,19,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,55451808.08,1940813.282800,60.926785,0.17407653
equilibrado,8,7,365,19,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,36413114.86,138369.836468,4.343761,0.11430950
equilibrado,8,7,365,19,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,57025278.35,216696.057730,6.802609,0.17901603
equilibrado,8,7,365,19,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,29768004.12,1041880.144200,32.707117,0.09344891
equilibrado,8,7,365,19,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,54054835.62,0.000000,0.000000,0.16969110
equilibrado,8,7,365,19,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,12024647.33,420862.656550,13.211888,0.03774825
equilibrado,8,1,365,20,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,16684150.50,63399.771900,2.001521,0.05267162
equilibrado,8,1,365,20,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,56969895.50,1993946.342500,62.948593,0.17985312
equilibrado,8,1,365,20,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,41356701.42,157155.465396,4.961375,0.13056250
equilibrado,8,1,365,20,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,52275185.85,198645.706230,6.271216,0.16503199
equilibrado,8,1,365,20,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,12989511.81,454632.913350,14.352694,0.04100770
equilibrado,8,1,365,20,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,54488306.11,0.000000,0.000000,0.17201878
equilibrado,8,1,365,20,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,12131533.73,424603.680550,13.404676,0.03829907
equilibrado,8,7,365,20,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,19956243.93,75833.726934,2.394060,0.06300157
equilibrado,8,7,365,20,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,59167362.12,2070857.674200,65.376673,0.18679049
equilibrado,8,7,365,20,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,41241887.50,156719.172500,4.947601,0.13020003
equilibrado,8,7,365,20,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,51511203.43,195742.573034,6.179564,0.16262011
equilibrado,8,7,365,20,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,12989511.81,454632.913350,14.352694,0.04100770
equilibrado,8,7,365,20,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,54136923.55,0.000000,0.000000,0.17090947
equilibrado,8,7,365,20,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,12205609.48,427196.331800,13.486526,0.03853293
equilibrado,8,1,365,21,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,24603635.31,93493.814178,2.879006,0.07576333
equilibrado,8,1,365,21,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,48049974.02,1681749.090700,51.787024,0.14796293
equilibrado,8,1,365,21,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,38282624.88,145473.974544,4.479660,0.11788579
equilibrado,8,1,365,21,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,32982822.99,125334.727362,3.859501,0.10156582
equilibrado,8,1,365,21,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,22919395.93,802178.857550,24.701934,0.07057696
equilibrado,8,1,365,21,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,65242304.27,0.000000,0.000000,0.20090421
equilibrado,8,1,365,21,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,13576767.74,475186.870900,14.632690,0.04180769
equilibrado,8,7,365,21,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,26399083.95,100316.519010,3.089102,0.08129215
equilibrado,8,7,365,21,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,49378351.55,1728242.304250,53.218715,0.15205347
equilibrado,8,7,365,21,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,37243234.89,141524.292582,4.358035,0.11468514
equilibrado,8,7,365,21,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,32982822.99,125334.727362,3.859501,0.10156582
equilibrado,8,7,365,21,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,22919395.93,802178.857550,24.701934,0.07057696
equilibrado,8,7,365,21,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,63692119.25,0.000000,0.000000,0.19613064
equilibrado,8,7,365,21,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,13533043.82,473656.533700,14.585566,0.04167305
equilibrado,8,1,365,22,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,20043899.35,76166.817530,2.233297,0.05877099
equilibrado,8,1,365,22,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,53420578.60,1869720.251000,54.822318,0.15663519
equilibrado,8,1,365,22,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,36402160.91,138328.211458,4.055940,0.10673526
equilibrado,8,1,365,22,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,40947736.28,155601.397864,4.562409,0.12006341
equilibrado,8,1,365,22,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,12510744.90,437876.071500,12.839023,0.03668292
equilibrado,8,1,365,22,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,58084862.39,0.000000,0.000000,0.17031140
equilibrado,8,1,365,22,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,16743013.61,586005.476350,17.182345,0.04909241
equilibrado,8,7,365,22,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,20697132.97,78649.105286,2.306081,0.06068634
equilibrado,8,7,365,22,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,55185161.22,1931480.642700,56.633202,0.16180915
equilibrado,8,7,365,22,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,35735137.81,135793.523678,3.981620,0.10477948
equilibrado,8,7,365,22,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,41001006.46,155803.824548,4.568345,0.12021960
equilibrado,8,7,365,22,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,12427072.26,434947.529100,12.753155,0.03643758
equilibrado,8,7,365,22,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,57682122.77,0.000000,0.000000,0.16913052
equilibrado,8,7,365,22,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,16032890.91,561151.181850,16.453589,0.04701025
equilibrado,8,1,365,23,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,21379437.24,81241.861512,2.637151,0.06939870
equilibrado,8,1,365,23,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,60964817.09,2133768.598150,69.263175,0.19789479
equilibrado,8,1,365,23,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,45095705.23,171363.679874,5.562549,0.14638287
equilibrado,8,1,365,23,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,39869232.95,151503.085210,4.917864,0.12941748
equilibrado,8,1,365,23,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,6989821.18,244643.741300,7.941256,0.02268930
equilibrado,8,1,365,23,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,68336299.91,0.000000,0.000000,0.22182298
equilibrado,8,1,365,23,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,16534626.60,578711.931000,18.785273,0.05367221
equilibrado,8,7,365,23,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,23196244.19,88145.727922,2.861254,0.07529615
equilibrado,8,7,365,23,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,62951997.53,2203319.913550,71.520845,0.20434527
equilibrado,8,7,365,23,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,44499286.62,169097.289156,5.488981,0.14444687
equilibrado,8,7,365,23,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,40168291.87,152639.509106,4.954753,0.13038824
equilibrado,8,7,365,23,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,6989821.18,244643.741300,7.941256,0.02268930
equilibrado,8,7,365,23,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,67549293.06,0.000000,0.000000,0.21926832
equilibrado,8,7,365,23,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,16472723.79,576545.332650,18.714944,0.05347127
equilibrado,8,1,365,24,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,22693283.84,86234.478592,2.841162,0.07476742
equilibrado,8,1,365,24,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,44130535.83,1544568.754050,50.888810,0.14539660
equilibrado,8,1,365,24,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,38370432.51,145807.643538,4.803915,0.12641882
equilibrado,8,1,365,24,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,43168789.02,164041.398276,5.404662,0.14222794
equilibrado,8,1,365,24,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,20378521.97,713248.268950,23.499346,0.06714099
equilibrado,8,1,365,24,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,51778990.42,0.000000,0.000000,0.17059592
equilibrado,8,1,365,24,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,14761572.97,516655.053950,17.022202,0.04863486
equilibrado,8,7,365,24,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,23907118.87,90847.051706,2.993132,0.07876663
equilibrado,8,7,365,24,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,44042268.02,1541479.380700,50.787025,0.14510578
equilibrado,8,7,365,24,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,39569436.57,150363.858966,4.954029,0.13036917
equilibrado,8,7,365,24,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,43041430.59,163557.436242,5.388717,0.14180833
equilibrado,8,7,365,24,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,19911047.40,696886.659000,22.960281,0.06560080
equilibrado,8,7,365,24,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,51209578.38,0.000000,0.000000,0.16871988
equilibrado,8,7,365,24,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,14635375.85,512238.154750,16.876678,0.04821908
equilibrado,8,1,365,25,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,30807941.84,117070.178992,3.148459,0.08285420
equilibrado,8,1,365,25,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,56659931.83,1983097.614050,53.332988,0.15237997
equilibrado,8,1,365,25,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,56887578.14,216172.796932,5.813703,0.15299219
equilibrado,8,1,365,25,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,41647378.12,158260.036856,4.256210,0.11200554
equilibrado,8,1,365,25,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,22330930.63,781582.572050,21.019709,0.06005631
equilibrado,8,1,365,25,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,75006020.09,0.000000,0.000000,0.20171953
equilibrado,8,1,365,25,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,11582899.45,405401.480750,10.902778,0.03115079
equilibrado,8,7,365,25,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,31871284.52,121110.881176,3.257129,0.08571393
equilibrado,8,7,365,25,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,58643229.70,2052513.039500,55.199831,0.15771380
equilibrado,8,7,365,25,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,56388265.17,214275.407646,5.762675,0.15164935
equilibrado,8,7,365,25,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,41647378.12,158260.036856,4.256210,0.11200554
equilibrado,8,7,365,25,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,21917609.98,767116.349300,20.630657,0.05894474
equilibrado,8,7,365,25,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,74667952.59,0.000000,0.000000,0.20081034
equilibrado,8,7,365,25,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,11237510.38,393312.863300,10.577669,0.03022191
equilibrado,8,1,365,26,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,26533173.60,100826.059680,3.297648,0.08678021
equilibrado,8,1,365,26,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,50898136.11,1781434.763850,58.264154,0.16646901
equilibrado,8,1,365,26,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,43835680.82,166575.587116,5.448072,0.14337033
equilibrado,8,1,365,26,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,41629093.75,158190.556250,5.173829,0.13615340
equilibrado,8,1,365,26,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,24114593.50,844010.772500,27.604476,0.07886993
equilibrado,8,1,365,26,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,59184562.44,0.000000,0.000000,0.19357085
equilibrado,8,1,365,26,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,8498419.36,297444.677600,9.728317,0.02779519
equilibrado,8,7,365,26,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,26951310.66,102414.980508,3.349616,0.08814779
equilibrado,8,7,365,26,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,52961181.14,1853641.339900,60.625764,0.17321647
equilibrado,8,7,365,26,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,42321798.48,160822.834224,5.259921,0.13841898
equilibrado,8,7,365,26,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,42607716.61,161909.323118,5.295456,0.13935411
equilibrado,8,7,365,26,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,23986414.15,839524.495250,27.457746,0.07845070
equilibrado,8,7,365,26,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,58147890.35,0.000000,0.000000,0.19018028
equilibrado,8,7,365,26,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,8437523.85,295313.334750,9.658609,0.02759603
equilibrado,8,1,365,27,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,21369955.64,81205.831432,2.917703,0.07678165
equilibrado,8,1,365,27,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,47948829.17,1678209.020950,60.297576,0.17227879
equilibrado,8,1,365,27,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,36625242.51,139175.921538,5.000552,0.13159346
equilibrado,8,1,365,27,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,40974977.34,155704.913892,5.594434,0.14722194
equilibrado,8,1,365,27,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,12634861.31,442220.145850,15.888845,0.04539670
equilibrado,8,1,365,27,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,50813888.58,0.000000,0.000000,0.18257287
equilibrado,8,1,365,27,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,15949888.57,558246.099950,20.057625,0.05730750
equilibrado,8,7,365,27,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,22070337.72,83867.283336,3.013328,0.07929810
equilibrado,8,7,365,27,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,48941720.01,1712960.200350,61.546176,0.17584622
equilibrado,8,7,365,27,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,35947009.48,136598.636024,4.907950,0.12915659
equilibrado,8,7,365,27,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,40974977.34,155704.913892,5.594434,0.14722194
equilibrado,8,7,365,27,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,12907603.58,451766.125300,16.231829,0.04637665
equilibrado,8,7,365,27,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,50633946.90,0.000000,0.000000,0.18192634
equilibrado,8,7,365,27,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,15882928.89,555902.511150,19.973420,0.05706691
equilibrado,8,1,365,28,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,20833015.29,79165.458102,2.086609,0.05491075
equilibrado,8,1,365,28,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,72808735.63,2548305.747050,67.167130,0.19190609
equilibrado,8,1,365,28,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,40694121.49,154637.661662,4.075872,0.10725979
equilibrado,8,1,365,28,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,54978519.31,208918.373378,5.506579,0.14490998
equilibrado,8,1,365,28,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,28840244.26,1009408.549100,26.605550,0.07601586
equilibrado,8,1,365,28,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,81942583.89,0.000000,0.000000,0.21598069
equilibrado,8,1,365,28,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,15411017.11,539385.598850,14.216890,0.04061969
equilibrado,8,7,365,28,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,22041440.69,83757.474622,2.207643,0.05809587
equilibrado,8,7,365,28,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,73916258.43,2587069.045050,68.188836,0.19482525
equilibrado,8,7,365,28,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,41111613.48,156224.131224,4.117687,0.10836020
equilibrado,8,7,365,28,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,54756975.62,208076.507356,5.484390,0.14432605
equilibrado,8,7,365,28,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,28350639.78,992272.392300,26.153883,0.07472538
equilibrado,8,7,365,28,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,81493676.60,0.000000,0.000000,0.21479747
equilibrado,8,7,365,28,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,14913581.22,521975.342700,13.757998,0.03930857
equilibrado,8,1,365,29,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,17463472.18,66361.194284,2.155128,0.05671390
equilibrado,8,1,365,29,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,55298205.26,1935437.184100,62.854729,0.17958494
equilibrado,8,1,365,29,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,37695529.55,143243.012290,4.651921,0.12241897
