# Testes analiticos, nao cotacao nem previsao comercial.
# Base hipotetica: spread=25 bps, tarifa fixa=R$40 e carry=4 bps.
# IOF incerto: BENS_SERVICOS OUT=38 bps e ATIVOS_VIRTUAIS OUT=350 bps na base.
# Cada Ordem e uma posicao liquida; nao ha deducao adicional de autonetting.
# Cada semente representa uma carteira-ano sintetica de 365 dias.
nome_mix,n_clientes,janela_dias,horizonte_dias,seed_base,economia_base_bps,economia_piso_bps,economia_combinada_severa_bps,carry_break_even_base_bps,carry_break_even_piso_bps,spread_minimo_no_piso_bps
outbound_extremo,8,1,365,77,24.619469,8.420797,4.583719,138.740250,50.086303,0.000000
outbound_extremo,8,7,365,77,24.650729,8.430938,4.593860,138.911333,50.141802,0.000000
outbound_extremo,8,1,365,78,24.606104,9.502068,4.845696,114.972273,46.853840,0.000000
outbound_extremo,8,7,365,78,24.606104,9.458031,4.801659,114.972273,46.655235,0.000000
outbound_extremo,8,1,365,79,27.240852,9.725015,4.905725,122.701695,46.376638,0.000000
outbound_extremo,8,7,365,79,27.253816,9.710823,4.891533,122.758186,46.314796,0.000000
outbound_extremo,8,1,365,80,32.901025,12.427697,7.287632,138.418830,54.773994,0.000000
outbound_extremo,8,7,365,80,32.901025,12.427697,7.287632,138.418830,54.773994,0.000000
outbound_extremo,8,1,365,81,20.628115,6.904454,3.835577,145.156004,51.246444,0.000000
outbound_extremo,8,7,365,81,20.647024,6.904455,3.835578,145.285397,51.246457,0.000000
outbound_extremo,8,1,365,82,35.827359,12.735684,6.791886,130.581445,48.996374,0.000000
outbound_extremo,8,7,365,82,36.168324,12.661156,6.717358,131.786106,48.733061,0.000000
outbound_extremo,8,1,365,83,35.418627,14.624874,8.448774,124.430558,53.727555,0.000000
outbound_extremo,8,7,365,83,35.815515,14.627861,8.451761,125.780058,53.737711,0.000000
outbound_extremo,8,1,365,84,30.015546,10.593871,5.833423,136.409064,50.733270,0.000000
outbound_extremo,8,7,365,84,30.015546,10.499959,5.739511,136.409064,50.318991,0.000000
outbound_extremo,8,1,365,85,26.513594,10.236237,5.431038,119.871470,48.735082,0.000000
outbound_extremo,8,7,365,85,26.551723,10.189420,5.384221,120.038104,48.530481,0.000000
outbound_extremo,8,1,365,86,30.128517,10.600011,5.749704,134.445116,49.894048,0.000000
outbound_extremo,8,7,365,86,30.128517,10.600011,5.749704,134.445116,49.894048,0.000000
outbound_extremo,8,1,365,87,27.303870,13.112631,8.320095,123.640472,61.457107,0.000000
outbound_extremo,8,7,365,87,27.339366,13.041725,8.249189,123.796009,61.146408,0.000000
outbound_extremo,8,1,365,88,32.534841,14.005929,8.433978,126.619826,56.786629,0.000000
outbound_extremo,8,7,365,88,32.812175,13.974853,8.402902,127.665064,56.669507,0.000000
outbound_extremo,8,1,365,89,19.249474,5.960533,3.052285,142.997415,47.040065,0.000000
outbound_extremo,8,7,365,89,19.304363,5.960531,3.052283,143.393760,47.040057,0.000000
outbound_extremo,8,1,365,90,23.498394,8.529130,4.706227,133.081558,50.852281,0.000000
outbound_extremo,8,7,365,90,23.708674,8.429829,4.606926,134.236669,50.306801,0.000000
outbound_extremo,8,1,365,91,23.787866,9.065911,4.631740,116.658079,46.935675,0.000000
outbound_extremo,8,7,365,91,23.823671,9.065927,4.631756,116.827649,46.935752,0.000000
outbound_extremo,8,1,365,92,23.738954,6.857875,3.607600,157.377186,48.308672,0.000000
outbound_extremo,8,7,365,92,23.747145,6.857876,3.607601,157.430108,48.308681,0.000000
outbound_extremo,8,1,365,93,24.127979,9.432185,5.354384,128.255097,52.574190,0.000000
outbound_extremo,8,7,365,93,24.195583,9.364028,5.284064,128.537188,52.197627,0.000000
outbound_extremo,8,1,365,94,31.322355,10.158754,5.081647,133.555957,46.018779,0.000000
outbound_extremo,8,7,365,94,31.311740,10.064631,4.987524,133.512051,45.629467,0.000000
outbound_extremo,8,1,365,95,32.085552,11.391562,5.609989,120.542088,45.376767,0.000000
outbound_extremo,8,7,365,95,32.265406,11.375222,5.593649,121.195359,45.317416,0.000000
outbound_extremo,8,1,365,96,29.224615,7.914025,3.718456,150.277398,43.611915,0.000000
outbound_extremo,8,7,365,96,29.278377,7.948481,3.752912,150.546492,43.784376,0.000000
outbound_extremo,8,1,365,97,27.311383,8.255759,3.777488,132.071535,42.713811,0.000000
outbound_extremo,8,7,365,97,27.399217,8.352627,3.874356,132.483416,43.168058,0.000000
outbound_extremo,8,1,365,98,23.392452,8.233768,4.961044,154.101717,56.833397,0.000000
outbound_extremo,8,7,365,98,23.432809,8.166666,4.893942,154.360675,56.402824,0.000000
outbound_extremo,8,1,365,99,21.842668,6.908470,3.293572,130.890448,44.133323,0.000000
outbound_extremo,8,7,365,99,21.821647,6.884889,3.269991,130.768331,43.996334,0.000000
outbound_extremo,8,1,365,100,32.747279,12.172850,6.604154,127.492620,49.904796,0.000000
outbound_extremo,8,7,365,100,32.763154,12.172851,6.604155,127.552486,49.904797,0.000000
outbound_extremo,8,1,365,101,27.019374,9.128546,4.867667,137.166620,48.990590,0.000000
outbound_extremo,8,7,365,101,27.036796,9.126386,4.865507,137.252485,48.979946,0.000000
outbound_extremo,8,1,365,102,23.150306,8.010176,3.961313,124.072333,45.545910,0.000000
outbound_extremo,8,7,365,102,23.159597,7.738005,3.689142,124.120522,44.134258,0.000000
outbound_extremo,8,1,365,103,29.608779,11.711919,6.640482,126.605163,52.497162,0.000000
outbound_extremo,8,7,365,103,30.266360,11.594483,6.523046,129.328099,52.010877,0.000000
outbound_extremo,8,1,365,104,29.178649,11.142978,5.729871,117.197768,47.228876,0.000000
outbound_extremo,8,7,365,104,29.289444,11.130012,5.716905,117.627594,47.178574,0.000000
outbound_extremo,8,1,365,105,22.873987,7.900166,3.620555,116.242381,42.766022,0.000000
outbound_extremo,8,7,365,105,22.884786,7.880680,3.601069,116.295371,42.670400,0.000000
outbound_extremo,8,1,365,106,26.798672,9.851819,5.662424,138.332550,53.383791,0.000000
outbound_extremo,8,7,365,106,26.798672,9.836199,5.646804,138.332550,53.305491,0.000000
outbound_extremo,8,1,365,107,31.120579,10.819487,5.437796,125.436210,46.218930,0.000000
outbound_extremo,8,7,365,107,33.020117,10.756727,5.375036,132.848434,45.974030,0.000000
outbound_extremo,8,1,365,108,33.019716,11.906268,6.043341,122.270965,46.646213,0.000000
outbound_extremo,8,7,365,108,33.084857,11.888268,6.025341,122.504289,46.581739,0.000000
outbound_extremo,8,1,365,109,36.980924,13.754008,7.245982,123.329487,48.381225,0.000000
outbound_extremo,8,7,365,109,37.204505,13.550490,7.029948,123.820500,47.640588,0.000000
outbound_extremo,8,1,365,110,27.647370,10.184779,5.559592,129.528929,50.242534,0.000000
outbound_extremo,8,7,365,110,28.153498,9.995166,5.369979,131.826931,49.381621,0.000000
outbound_extremo,8,1,365,111,23.267762,8.637934,4.856569,133.218682,51.971197,0.000000
outbound_extremo,8,7,365,111,23.341753,8.620579,4.839214,133.629595,51.874820,0.000000
outbound_extremo,8,1,365,112,20.825527,8.182636,4.244527,115.052301,47.633977,0.000000
outbound_extremo,8,7,365,112,20.837525,8.128154,4.190045,115.116281,47.343449,0.000000
outbound_extremo,8,1,365,113,27.595873,9.821766,4.934604,122.578703,46.203855,0.000000
outbound_extremo,8,7,365,113,28.097077,9.740209,4.853047,124.732363,45.853408,0.000000
outbound_extremo,8,1,365,114,22.456416,7.719910,3.838459,125.497022,45.767400,0.000000
outbound_extremo,8,7,365,114,22.490617,7.719910,3.838459,125.682061,45.767398,0.000000
outbound_extremo,8,1,365,115,33.216453,12.540525,6.680622,123.037041,48.941194,0.000000
outbound_extremo,8,7,365,115,33.888418,12.506892,6.646989,125.445146,48.820661,0.000000
outbound_extremo,8,1,365,116,27.654720,9.439452,4.813068,129.529813,46.847391,0.000000
outbound_extremo,8,7,365,116,27.654720,9.426155,4.799771,129.529813,46.787036,0.000000
outbound_extremo,8,1,365,117,21.830599,7.832052,4.173201,129.296870,48.952117,0.000000
outbound_extremo,8,7,365,117,21.895464,7.791720,4.126695,129.457465,48.645296,0.000000
outbound_extremo,8,1,365,118,28.206989,10.886496,5.919324,123.252317,50.025468,0.000000
outbound_extremo,8,7,365,118,28.350330,10.748144,5.780972,123.858328,49.440551,0.000000
outbound_extremo,8,1,365,119,27.249360,11.119822,6.151600,119.179346,51.001980,0.000000
outbound_extremo,8,7,365,119,27.693854,10.928946,5.960724,121.058162,50.195173,0.000000
outbound_extremo,8,1,365,120,26.006475,8.941568,4.634846,130.810130,47.599964,0.000000
outbound_extremo,8,7,365,120,26.753542,8.935280,4.628558,134.452902,47.569305,0.000000
outbound_extremo,8,1,365,121,32.487274,12.900589,7.771402,137.009920,56.817801,0.000000
outbound_extremo,8,7,365,121,32.748752,12.916058,7.780571,137.915983,56.816259,0.000000
outbound_extremo,8,1,365,122,26.550374,11.285214,7.024755,134.868025,59.625341,0.000000
outbound_extremo,8,7,365,122,26.569093,11.074022,6.811967,134.911251,58.563926,0.000000
outbound_extremo,8,1,365,123,35.062072,12.311893,6.746032,136.289238,50.452787,0.000000
outbound_extremo,8,7,365,123,35.633041,12.333621,6.704592,136.934803,50.012562,0.000000
outbound_extremo,8,1,365,124,24.454298,9.411307,5.012983,120.758169,48.934719,0.000000
outbound_extremo,8,7,365,124,24.711564,9.332609,4.934285,121.986498,48.558971,0.000000
outbound_extremo,8,1,365,125,30.808969,11.443292,6.130061,125.769287,49.228437,0.000000
outbound_extremo,8,7,365,125,30.883703,11.361380,6.048149,126.064665,48.904688,0.000000
outbound_extremo,8,1,365,126,22.143355,7.738695,4.186062,134.891779,49.744265,0.000000
outbound_extremo,8,7,365,126,22.364184,7.449971,3.897338,136.197124,48.037589,0.000000
outbound_extremo,8,1,365,127,27.288267,10.259738,5.728589,130.469822,51.549639,0.000000
outbound_extremo,8,7,365,127,27.502661,10.308541,5.777392,131.463449,51.775822,0.000000
outbound_extremo,8,1,365,128,25.686056,8.896641,4.440672,125.052722,45.927908,0.000000
outbound_extremo,8,7,365,128,25.704685,8.497119,4.041150,125.140516,44.045050,0.000000
outbound_extremo,8,1,365,129,29.312523,10.545911,4.986581,114.726110,43.836479,0.000000
outbound_extremo,8,7,365,129,29.842426,10.421412,4.862082,116.727783,43.366191,0.000000
outbound_extremo,8,1,365,130,32.432873,11.520863,5.845907,124.016848,46.632599,0.000000
outbound_extremo,8,7,365,130,32.434882,11.501768,5.826812,124.024282,46.561938,0.000000
outbound_extremo,8,1,365,131,22.876462,9.569419,5.502055,122.112296,53.407380,0.000000
outbound_extremo,8,7,365,131,22.886495,9.557592,5.490228,122.164097,53.346315,0.000000
outbound_extremo,8,1,365,132,24.466500,9.146078,4.525070,115.187105,45.564013,0.000000
outbound_extremo,8,7,365,132,25.909783,9.091271,4.470263,121.746051,45.314943,0.000000
outbound_extremo,8,1,365,133,37.321201,12.390756,5.857719,123.966445,43.829236,0.000000
outbound_extremo,8,7,365,133,37.730419,12.342696,5.809659,125.281848,43.674751,0.000000
outbound_extremo,8,1,365,134,30.299424,11.697540,6.511989,126.704010,51.371697,0.000000
outbound_extremo,8,7,365,134,30.363856,11.579992,6.394441,126.964942,50.895658,0.000000
outbound_extremo,8,1,365,135,32.125711,13.182996,7.690341,126.825834,54.402387,0.000000
outbound_extremo,8,7,365,135,32.329136,12.994468,7.501813,127.603586,53.681590,0.000000
outbound_extremo,8,1,365,136,29.971173,10.118806,5.286349,134.243194,47.972442,0.000000
outbound_extremo,8,7,365,136,30.048969,10.134275,5.296421,134.435592,47.990533,0.000000
outbound_extremo,8,1,365,137,21.975531,9.013571,5.328302,129.224550,55.362597,0.000000
outbound_extremo,8,7,365,137,22.244771,8.961987,5.276718,130.758777,55.068656,0.000000
outbound_extremo,8,1,365,138,34.303532,11.264610,6.162135,145.181323,50.361189,0.000000
outbound_extremo,8,7,365,138,34.426149,11.123295,6.020820,145.685972,49.779586,0.000000
outbound_extremo,8,1,365,139,24.591660,8.456748,4.516413,135.061156,49.070205,0.000000
outbound_extremo,8,7,365,139,24.707686,8.303710,4.363375,135.679516,48.254590,0.000000
outbound_extremo,8,1,365,140,27.607904,10.227359,5.537156,127.612130,49.792163,0.000000
outbound_extremo,8,7,365,140,27.768631,9.944969,5.254766,128.331772,48.527784,0.000000
outbound_extremo,8,1,365,141,23.948292,8.941774,4.552522,118.578551,46.781153,0.000000
outbound_extremo,8,7,365,141,24.306590,8.855230,4.465978,120.292797,46.367090,0.000000
outbound_extremo,8,1,365,142,33.586072,14.455988,8.969759,132.559619,59.334139,0.000000
outbound_extremo,8,7,365,142,33.695871,14.309254,8.823025,132.979904,58.772473,0.000000
outbound_extremo,8,1,365,143,30.937984,12.562459,7.043617,121.723549,51.801993,0.000000
outbound_extremo,8,7,365,143,30.960448,12.524642,7.005800,121.809027,51.658092,0.000000
outbound_extremo,8,1,365,144,22.630784,8.870669,5.557499,147.441618,60.225323,0.000000
outbound_extremo,8,7,365,144,22.671726,8.846481,5.533311,147.701122,60.072008,0.000000
outbound_extremo,8,1,365,145,28.102479,10.464685,5.660935,126.852367,49.747259,0.000000
outbound_extremo,8,7,365,145,28.860007,10.313848,5.510098,130.163965,49.087859,0.000000
outbound_extremo,8,1,365,146,30.304663,11.341403,6.151862,126.630869,49.894129,0.000000
outbound_extremo,8,7,365,146,30.694226,11.296735,6.107194,128.207275,49.713374,0.000000
outbound_extremo,8,1,365,147,34.002193,12.484317,7.700937,153.276464,58.808663,0.000000
outbound_extremo,8,7,365,147,34.090789,12.468351,7.684971,153.665418,58.738568,0.000000
outbound_extremo,8,1,365,148,31.229990,11.446118,5.562989,115.476357,44.857252,0.000000
outbound_extremo,8,7,365,148,31.852060,11.487196,5.546548,116.596010,44.606870,0.000000
outbound_extremo,8,1,365,149,22.745356,9.629182,5.581558,122.008114,53.958401,0.000000
outbound_extremo,8,7,365,149,23.598637,9.616617,5.568993,126.435132,53.893209,0.000000
outbound_extremo,8,1,365,150,26.298090,10.756001,6.395246,130.643182,55.797458,0.000000
outbound_extremo,8,7,365,150,26.610690,10.661799,6.301044,132.148564,55.343810,0.000000
outbound_extremo,8,1,365,151,20.645091,7.671396,3.988332,121.713651,47.740570,0.000000
outbound_extremo,8,7,365,151,20.645091,7.575731,3.892667,121.713651,47.195107,0.000000
outbound_extremo,8,1,365,152,24.942766,9.277815,5.244051,133.853429,52.300822,0.000000
outbound_extremo,8,7,365,152,24.942766,9.260137,5.226373,133.853429,52.208787,0.000000
outbound_extremo,8,1,365,153,29.928719,9.183449,4.244585,131.256612,43.047931,0.000000
outbound_extremo,8,7,365,153,30.001184,9.212729,4.273865,131.564732,43.172433,0.000000
outbound_extremo,8,1,365,154,29.854385,10.517783,5.390234,126.269350,47.075834,0.000000
outbound_extremo,8,7,365,154,29.893126,10.520653,5.393104,126.428015,47.087588,0.000000
outbound_extremo,8,1,365,155,26.935090,9.143644,4.960192,139.208170,49.899063,0.000000
outbound_extremo,8,7,365,155,26.974377,9.076735,4.893283,139.405382,49.563192,0.000000
outbound_extremo,8,1,365,156,31.883342,12.125555,6.243056,117.820705,47.287158,0.000000
outbound_extremo,8,7,365,156,31.956886,12.098212,6.211261,117.996975,47.156883,0.000000
outbound_extremo,8,1,365,157,30.118007,11.337314,5.990021,122.280062,48.524135,0.000000
outbound_extremo,8,7,365,157,30.121036,11.154341,5.807048,122.291957,47.805558,0.000000
outbound_extremo,8,1,365,158,29.305233,10.696238,5.228552,116.553993,45.081548,0.000000
outbound_extremo,8,7,365,158,29.332264,10.696238,5.228552,116.657812,45.081546,0.000000
outbound_extremo,8,1,365,159,30.670785,10.278156,5.257413,132.285093,46.989906,0.000000
outbound_extremo,8,7,365,159,30.998770,10.316113,5.295370,133.656939,47.148668,0.000000
outbound_extremo,8,1,365,160,26.261396,10.044873,5.590038,127.795677,51.351325,0.000000
outbound_extremo,8,7,365,160,26.592115,9.968841,5.514006,129.354680,50.992911,0.000000
outbound_extremo,8,1,365,161,28.795620,10.747769,5.917748,129.197803,50.729227,0.000000
outbound_extremo,8,7,365,161,29.083846,10.810507,5.980486,130.450955,51.001998,0.000000
outbound_extremo,8,1,365,162,25.908528,8.255352,4.147500,136.448561,46.202685,0.000000
outbound_extremo,8,7,365,162,26.403917,8.196830,4.088978,138.981070,45.903513,0.000000
outbound_extremo,8,1,365,163,28.453337,9.380780,4.634822,129.900835,45.508243,0.000000
outbound_extremo,8,7,365,163,28.481821,9.380781,4.634823,130.026872,45.508250,0.000000
outbound_extremo,8,1,365,164,30.295489,10.042632,5.448651,142.486700,49.906866,0.000000
outbound_extremo,8,7,365,164,30.803727,9.688301,5.094320,144.809957,48.287148,0.000000
outbound_extremo,8,1,365,165,24.684485,8.244026,4.119626,129.684751,45.975693,0.000000
outbound_extremo,8,7,365,165,24.787627,8.186386,4.061986,130.209913,45.682208,0.000000
outbound_extremo,8,1,365,166,31.695547,10.313307,5.296239,136.668420,47.168529,0.000000
outbound_extremo,8,7,365,166,31.695547,10.295279,5.278211,136.668420,47.093067,0.000000
outbound_extremo,8,1,365,167,32.386566,11.403809,5.772722,124.779147,46.528197,0.000000
outbound_extremo,8,7,365,167,32.949921,11.355896,5.721365,126.804958,46.323630,0.000000
outbound_extremo,8,1,365,168,26.521896,12.242256,8.462487,151.352872,72.016688,0.000000
outbound_extremo,8,7,365,168,26.670936,12.060351,8.280582,152.180922,71.006046,0.000000
outbound_extremo,8,1,365,169,28.156448,11.562558,7.063833,135.433997,57.973895,0.000000
outbound_extremo,8,7,365,169,28.547299,11.568599,7.069874,137.258485,58.002096,0.000000
outbound_extremo,8,1,365,170,32.022463,11.792272,6.365830,127.924981,49.635374,0.000000
outbound_extremo,8,7,365,170,32.330835,11.772305,6.345863,129.118362,49.558102,0.000000
outbound_extremo,8,1,365,171,29.559009,11.359533,6.324762,127.290451,51.380544,0.000000
outbound_extremo,8,7,365,171,29.559009,11.359533,6.324762,127.290451,51.380544,0.000000
outbound_extremo,8,1,365,172,32.723422,11.736723,6.384810,132.401165,50.052911,0.000000
outbound_extremo,8,7,365,172,32.756697,11.703977,6.352064,132.531730,49.924422,0.000000
outbound_extremo,8,1,365,173,33.437041,12.274887,7.082196,139.224272,53.641432,0.000000
outbound_extremo,8,7,365,173,34.212580,11.942531,6.749840,142.360665,52.297336,0.000000
outbound_extremo,8,1,365,174,21.184239,8.021901,4.228209,121.265455,48.405271,0.000000
outbound_extremo,8,7,365,174,21.267177,7.974621,4.180929,121.724559,48.143551,0.000000
outbound_extremo,8,1,365,175,29.526516,9.769124,4.682210,125.892534,44.329284,0.000000
outbound_extremo,8,7,365,175,29.548475,9.742860,4.655946,125.983186,44.220862,0.000000
outbound_extremo,8,1,365,176,31.288307,10.705124,5.268749,124.862606,45.352484,0.000000
outbound_extremo,8,7,365,176,31.799534,10.737990,5.301615,126.837408,45.479440,0.000000
outbound_extremo,8,1,365,177,31.967246,12.968950,6.940459,115.356584,49.176803,0.000000
outbound_extremo,8,7,365,177,32.226511,12.997533,6.969042,116.259723,49.276371,0.000000
outbound_extremo,8,1,365,178,29.180426,12.854739,8.146518,134.152970,61.335780,0.000000
outbound_extremo,8,7,365,178,29.612817,12.803830,8.095609,136.081556,61.108710,0.000000
outbound_extremo,8,1,365,179,24.927049,9.148968,4.543605,117.664879,45.718390,0.000000
outbound_extremo,8,7,365,179,24.971376,9.102493,4.497130,117.867006,45.506469,0.000000
outbound_extremo,8,1,365,180,25.971328,10.286617,5.809837,125.828164,52.253198,0.000000
outbound_extremo,8,7,365,180,26.101784,10.187442,5.710662,126.440116,51.787980,0.000000
outbound_extremo,8,1,365,181,27.486656,11.142634,6.549913,129.681437,54.949169,0.000000
outbound_extremo,8,7,365,181,27.855958,10.978631,6.385910,131.370053,54.199272,0.000000
outbound_extremo,8,1,365,182,30.001188,10.936833,5.378049,117.338627,45.317219,0.000000
outbound_extremo,8,7,365,182,30.405715,10.902959,5.332919,118.634727,45.106013,0.000000
outbound_extremo,8,1,365,183,23.252804,9.057366,5.053296,125.953134,51.502837,0.000000
outbound_extremo,8,7,365,183,23.270553,9.057365,5.053295,126.046221,51.502834,0.000000
outbound_extremo,8,1,365,184,18.471809,6.204797,3.048077,126.883242,45.277256,0.000000
outbound_extremo,8,7,365,184,18.759364,6.204797,3.048077,128.796195,45.277257,0.000000
outbound_extremo,8,1,365,185,27.246796,9.943246,4.941256,118.391016,45.745017,0.000000
outbound_extremo,8,7,365,185,27.258313,9.863496,4.861506,118.439368,45.410203,0.000000
outbound_extremo,8,1,365,186,30.487116,11.687097,6.439638,126.007516,50.771025,0.000000
outbound_extremo,8,7,365,186,30.567182,11.735138,6.487679,126.327935,50.963283,0.000000
outbound_extremo,8,1,365,187,27.146704,9.509784,4.957614,129.232754,47.870388,0.000000
outbound_extremo,8,7,365,187,27.143708,9.475323,4.923153,129.218933,47.711415,0.000000
outbound_extremo,8,1,365,188,34.372335,12.044566,6.607015,136.747083,50.516507,0.000000
outbound_extremo,8,7,365,188,34.833302,11.589327,6.151776,138.527353,48.758362,0.000000
outbound_extremo,8,1,365,189,25.945553,10.397311,6.447190,141.934158,59.275150,0.000000
outbound_extremo,8,7,365,189,26.126516,10.315324,6.365203,142.896210,58.839283,0.000000
outbound_extremo,8,1,365,190,32.303673,12.001736,5.877359,114.766717,45.152995,0.000000
outbound_extremo,8,7,365,190,32.659408,11.952704,5.828327,115.986504,44.984867,0.000000
outbound_extremo,8,1,365,191,19.437602,8.120667,4.956954,133.022336,57.903122,0.000000
outbound_extremo,8,7,365,191,19.542237,8.120667,4.956954,133.716879,57.903119,0.000000
outbound_extremo,8,1,365,192,29.721083,9.343661,4.368341,129.447759,43.438042,0.000000
outbound_extremo,8,7,365,192,29.733217,9.331879,4.356559,129.498974,43.388313,0.000000
outbound_extremo,8,1,365,193,28.460517,10.885035,6.454308,138.892278,55.591020,0.000000
outbound_extremo,8,7,365,193,28.586100,10.878108,6.447381,139.487494,55.558191,0.000000
outbound_extremo,8,1,365,194,18.993242,7.694384,4.412483,125.532637,53.234290,0.000000
outbound_extremo,8,7,365,194,19.687496,7.587597,4.305696,129.974981,52.550989,0.000000
outbound_extremo,8,1,365,195,21.979870,7.563869,3.886202,129.508174,47.190766,0.000000
outbound_extremo,8,7,365,195,22.013944,7.495238,3.817571,129.702741,46.798873,0.000000
outbound_extremo,8,1,365,196,30.890008,12.275124,6.683538,120.011838,50.100983,0.000000
outbound_extremo,8,7,365,196,30.984916,12.266431,6.674845,120.368278,50.068332,0.000000
outbound_extremo,8,1,365,197,23.848877,7.524480,3.726168,135.854997,45.601132,0.000000
outbound_extremo,8,7,365,197,23.925760,7.491646,3.693334,136.280065,45.419603,0.000000
outbound_extremo,8,1,365,198,23.973544,9.852637,5.787121,127.832848,54.892774,0.000000
outbound_extremo,8,7,365,198,24.490452,9.835700,5.764367,130.322139,54.732694,0.000000
outbound_extremo,8,1,365,199,23.090691,7.061812,2.900053,120.514318,39.633503,0.000000
outbound_extremo,8,7,365,199,23.127107,7.051357,2.889598,120.698071,39.580747,0.000000
outbound_extremo,8,1,365,200,23.378374,9.107833,5.204626,129.780122,53.001884,0.000000
outbound_extremo,8,7,365,200,23.405916,9.020146,5.116939,129.928304,52.530112,0.000000
outbound_extremo,8,1,365,201,33.185079,11.913325,6.273355,127.562122,48.358360,0.000000
outbound_extremo,8,7,365,201,33.218884,11.879105,6.239135,127.687992,48.230946,0.000000
outbound_extremo,8,1,365,202,26.339095,9.300261,5.077938,134.999214,50.255455,0.000000
outbound_extremo,8,7,365,202,26.556249,9.300242,5.077919,136.079244,50.255365,0.000000
outbound_extremo,8,1,365,203,35.000945,11.039389,5.199793,129.868270,43.699178,0.000000
outbound_extremo,8,7,365,203,35.032585,10.984743,5.145147,129.982052,43.502665,0.000000
outbound_extremo,8,1,365,204,25.786230,8.942662,4.829203,135.643668,49.654009,0.000000
outbound_extremo,8,7,365,204,26.177304,8.942650,4.829191,137.640176,49.653948,0.000000
outbound_extremo,8,1,365,205,23.816119,7.686577,3.409486,120.934267,41.740163,0.000000
outbound_extremo,8,7,365,205,24.207232,7.686554,3.409463,122.854584,41.740051,0.000000
outbound_extremo,8,1,365,206,32.765300,12.952902,6.761220,115.128333,47.931671,0.000000
outbound_extremo,8,7,365,206,32.850402,12.952889,6.761207,115.416969,47.931628,0.000000
outbound_extremo,8,1,365,207,24.396640,8.844448,4.963207,136.001450,51.854132,0.000000
outbound_extremo,8,7,365,207,24.463930,8.844449,4.963208,136.365532,51.854137,0.000000
outbound_extremo,8,1,365,208,21.936241,8.291948,4.535594,126.635157,50.356360,0.000000
outbound_extremo,8,7,365,208,21.987457,8.291945,4.535591,126.921481,50.356347,0.000000
outbound_extremo,8,1,365,209,30.877612,12.741243,7.279920,122.731277,52.992909,0.000000
outbound_extremo,8,7,365,209,30.981914,12.709198,7.247875,123.132341,52.869688,0.000000
outbound_extremo,8,1,365,210,25.241583,8.718393,4.516104,130.139169,47.568222,0.000000
outbound_extremo,8,7,365,210,25.241583,8.718393,4.516104,130.139169,47.568222,0.000000
outbound_extremo,8,1,365,211,26.350910,9.664195,5.475325,136.104627,52.449364,0.000000
outbound_extremo,8,7,365,211,26.435290,9.664194,5.475324,136.527648,52.449362,0.000000
outbound_extremo,8,1,365,212,18.488321,7.409988,4.491282,137.022902,57.314633,0.000000
outbound_extremo,8,7,365,212,19.007246,7.454756,4.534580,140.687709,57.609741,0.000000
outbound_extremo,8,1,365,213,28.807590,11.178953,6.156824,124.458752,50.744721,0.000000
outbound_extremo,8,7,365,213,30.074905,11.053306,6.031177,129.758021,50.219327,0.000000
outbound_extremo,8,1,365,214,28.650635,10.144571,5.184749,125.307445,46.952346,0.000000
outbound_extremo,8,7,365,214,28.966597,10.144574,5.184752,126.645235,46.952359,0.000000
outbound_extremo,8,1,365,215,31.469459,11.849418,6.839511,135.910361,53.669142,0.000000
outbound_extremo,8,7,365,215,31.469459,11.849418,6.839511,135.910361,53.669142,0.000000
outbound_extremo,8,1,365,216,27.460982,8.628623,4.028048,129.349684,43.386617,0.000000
outbound_extremo,8,7,365,216,27.862219,8.447240,3.846665,131.181189,42.558668,0.000000
outbound_extremo,8,1,365,217,22.852884,8.163768,4.416885,132.082613,49.755133,0.000000
outbound_extremo,8,7,365,217,22.967092,8.144275,4.397392,132.722710,49.645883,0.000000
outbound_extremo,8,1,365,218,29.870719,10.831870,5.990845,133.576918,50.987832,0.000000
outbound_extremo,8,7,365,218,30.054426,10.831876,5.990851,134.373825,50.987860,0.000000
outbound_extremo,8,1,365,219,29.901357,11.078320,5.458027,115.725224,45.393700,0.000000
outbound_extremo,8,7,365,219,30.080194,11.007405,5.387112,116.393442,45.128728,0.000000
outbound_extremo,8,1,365,220,24.483452,8.557861,4.571179,132.967520,49.078860,0.000000
outbound_extremo,8,7,365,220,24.525150,8.533612,4.546930,133.187166,48.951129,0.000000
outbound_extremo,8,1,365,221,31.437159,12.094982,7.196333,138.767839,55.849932,0.000000
outbound_extremo,8,7,365,221,31.929625,11.970565,7.071916,140.878989,55.316571,0.000000
outbound_extremo,8,1,365,222,29.936213,10.227973,5.262649,130.610161,47.257485,0.000000
outbound_extremo,8,7,365,222,30.187619,10.106924,5.141600,131.673441,46.745528,0.000000
outbound_extremo,8,1,365,223,29.922272,9.924665,4.751903,125.476247,44.291427,0.000000
outbound_extremo,8,7,365,223,29.922272,9.880264,4.707502,125.476247,44.111171,0.000000
outbound_extremo,8,1,365,224,26.669735,10.027041,5.336565,123.404605,48.892642,0.000000
outbound_extremo,8,7,365,224,28.585348,9.745023,5.054547,131.981106,47.630005,0.000000
outbound_extremo,8,1,365,225,25.870739,9.816777,5.731962,137.001254,54.467968,0.000000
outbound_extremo,8,7,365,225,26.397697,9.816776,5.731961,139.710341,54.467966,0.000000
