# Contrato de leitura: cada Ordem e uma posicao liquida que o cliente decidiu enviar ao orquestrador.
# O baseline executa cada posicao liquida sozinha; nao ha segunda deducao de autonetting.
# Spread, custo fixo e duas regras de IOF ainda nao sao dados calibrados/confirmados.
nome_mix,n_clientes,janela_dias,horizonte_dias,seed_base,volume_bruto_brl,economia_produto_bps,iof_evitado_bps,spread_evitado_bps,fixo_evitado_bps,carry_criado_bps,espera_criada_bps,participacao_iof,participacao_spread,participacao_fixo,participacao_carry,delta_bps_por_1bp_spread,delta_bps_por_1real_fixo,delta_bps_por_1bp_carry,erro_recomposicao_brl
equilibrado,12,7,365,190,471359973.98,124.330969,106.192444,20.119530,1.238120,-3.219125,0.000000,0.854111,0.161822,0.009958,-0.025892,0.804781,0.030953,-0.804781,0.00
equilibrado,12,1,365,191,464895015.55,113.513968,95.180958,20.339782,1.247594,-3.254365,0.000000,0.838496,0.179183,0.010991,-0.028669,0.813591,0.031190,-0.813591,0.01
equilibrado,12,7,365,191,464895015.55,115.651106,97.292295,20.363327,1.253616,-3.258132,0.000000,0.841257,0.176076,0.010840,-0.028172,0.814533,0.031340,-0.814533,0.01
equilibrado,12,1,365,192,430550923.97,117.901038,99.868246,19.889344,1.325743,-3.182295,0.000000,0.847051,0.168695,0.011245,-0.026991,0.795574,0.033144,-0.795574,0.01
equilibrado,12,7,365,192,430550923.97,118.824674,100.746572,19.945497,1.323885,-3.191279,0.000000,0.847859,0.167857,0.011142,-0.026857,0.797820,0.033097,-0.797820,0.01
equilibrado,12,1,365,193,490495958.18,125.439886,106.260328,21.392089,1.210204,-3.422734,0.000000,0.847102,0.170537,0.009648,-0.027286,0.855684,0.030255,-0.855684,0.00
equilibrado,12,7,365,193,490495958.18,126.676899,107.376214,21.523666,1.220805,-3.443787,0.000000,0.847638,0.169910,0.009637,-0.027186,0.860947,0.030520,-0.860947,-0.01
equilibrado,12,1,365,194,469533201.62,107.893181,89.868306,19.885195,1.321312,-3.181631,0.000000,0.832938,0.184304,0.012246,-0.029489,0.795408,0.033033,-0.795408,0.00
equilibrado,12,7,365,194,469533201.62,110.369293,92.312007,19.913637,1.329831,-3.186182,0.000000,0.836392,0.180427,0.012049,-0.028868,0.796545,0.033246,-0.796545,0.00
equilibrado,12,1,365,195,483330129.06,119.827881,101.258024,20.699082,1.182629,-3.311853,0.000000,0.845029,0.172740,0.009869,-0.027638,0.827963,0.029566,-0.827963,0.00
equilibrado,12,7,365,195,483330129.06,121.712003,103.006685,20.847536,1.193387,-3.335606,0.000000,0.846315,0.171286,0.009805,-0.027406,0.833901,0.029835,-0.833901,0.00
equilibrado,12,1,365,196,443379811.85,119.498630,100.744898,20.722389,1.346926,-3.315582,0.000000,0.843063,0.173411,0.011271,-0.027746,0.828896,0.033673,-0.828896,0.00
equilibrado,12,7,365,196,443379811.85,119.648852,100.844124,20.772357,1.355948,-3.323577,0.000000,0.842834,0.173611,0.011333,-0.027778,0.830894,0.033899,-0.830894,0.01
equilibrado,12,1,365,197,469705060.64,112.224365,93.847511,20.420366,1.223747,-3.267259,0.000000,0.836249,0.181960,0.010904,-0.029114,0.816815,0.030594,-0.816815,0.01
equilibrado,12,7,365,197,469705060.64,116.190745,97.627307,20.637420,1.228005,-3.301987,0.000000,0.840233,0.177617,0.010569,-0.028419,0.825497,0.030700,-0.825497,0.00
equilibrado,12,1,365,198,482806738.34,137.511306,117.558074,22.219172,1.289129,-3.555067,0.000000,0.854898,0.161581,0.009375,-0.025853,0.888767,0.032228,-0.888767,0.01
equilibrado,12,7,365,198,482806738.34,139.542332,119.373115,22.453611,1.308184,-3.592578,0.000000,0.855462,0.160909,0.009375,-0.025745,0.898144,0.032705,-0.898144,0.01
equilibrado,12,1,365,199,475414494.99,116.929140,97.913182,21.138602,1.259532,-3.382176,0.000000,0.837372,0.180781,0.010772,-0.028925,0.845544,0.031488,-0.845544,0.00
equilibrado,12,7,365,199,475414494.99,120.104748,100.767743,21.507780,1.270470,-3.441245,0.000000,0.838999,0.179075,0.010578,-0.028652,0.860311,0.031762,-0.860311,0.01
equilibrado,12,1,365,200,472623501.37,104.574929,87.331798,19.055511,1.236502,-3.048882,0.000000,0.835112,0.182219,0.011824,-0.029155,0.762220,0.030913,-0.762220,-0.01
equilibrado,12,7,365,200,472623501.37,105.279538,87.944460,19.156911,1.243273,-3.065106,0.000000,0.835342,0.181962,0.011809,-0.029114,0.766276,0.031082,-0.766276,0.00
equilibrado,12,1,365,201,457131990.13,122.655847,104.507256,20.031469,1.322156,-3.205035,0.000000,0.852036,0.163314,0.010779,-0.026130,0.801259,0.033054,-0.801259,-0.01
equilibrado,12,7,365,201,457131990.13,123.227465,105.044772,20.067900,1.325657,-3.210864,0.000000,0.852446,0.162852,0.010758,-0.026056,0.802716,0.033141,-0.802716,0.01
equilibrado,12,1,365,202,446735396.37,108.305147,90.520789,19.726448,1.214142,-3.156232,0.000000,0.835794,0.182138,0.011210,-0.029142,0.789058,0.030354,-0.789058,0.00
equilibrado,12,7,365,202,446735396.37,108.575295,90.757200,19.755952,1.223095,-3.160952,0.000000,0.835892,0.181956,0.011265,-0.029113,0.790238,0.030577,-0.790238,0.00
equilibrado,12,1,365,203,475928399.70,122.653025,103.447089,21.327364,1.290950,-3.412378,0.000000,0.843412,0.173884,0.010525,-0.027821,0.853095,0.032274,-0.853095,0.01
equilibrado,12,7,365,203,475928399.70,124.791119,105.411850,21.522707,1.300196,-3.443633,0.000000,0.844706,0.172470,0.010419,-0.027595,0.860908,0.032505,-0.860908,0.01
equilibrado,12,1,365,204,483509721.05,114.052253,96.823203,19.088633,1.194599,-3.054181,0.000000,0.848937,0.167367,0.010474,-0.026779,0.763545,0.029865,-0.763545,0.01
equilibrado,12,7,365,204,483509721.05,115.135455,97.874797,19.118382,1.201217,-3.058941,0.000000,0.850084,0.166051,0.010433,-0.026568,0.764735,0.030030,-0.764735,0.00
equilibrado,12,1,365,205,483738438.88,118.542184,101.124180,19.297515,1.208091,-3.087602,0.000000,0.853065,0.162790,0.010191,-0.026046,0.771901,0.030202,-0.771901,0.01
equilibrado,12,7,365,205,483738438.88,119.441327,101.958759,19.364533,1.216360,-3.098325,0.000000,0.853630,0.162126,0.010184,-0.025940,0.774581,0.030409,-0.774581,0.00
equilibrado,12,1,365,206,490506780.85,133.157598,113.731175,21.675328,1.219147,-3.468052,0.000000,0.854110,0.162780,0.009156,-0.026045,0.867013,0.030479,-0.867013,0.01
equilibrado,12,7,365,206,490506780.85,134.996976,115.464466,21.790943,1.228118,-3.486551,0.000000,0.855312,0.161418,0.009097,-0.025827,0.871638,0.030703,-0.871638,0.00
equilibrado,12,1,365,207,495380741.94,135.270346,116.291751,21.138216,1.222494,-3.382115,0.000000,0.859699,0.156266,0.009037,-0.025003,0.845529,0.030562,-0.845529,0.00
equilibrado,12,7,365,207,495380741.94,136.461830,117.385787,21.253263,1.223301,-3.400522,0.000000,0.860210,0.155745,0.008964,-0.024919,0.850131,0.030583,-0.850130,0.00
equilibrado,12,1,365,208,472361348.50,108.697982,90.842408,19.686006,1.319329,-3.149761,0.000000,0.835732,0.181107,0.012138,-0.028977,0.787440,0.032983,-0.787440,0.00
equilibrado,12,7,365,208,472361348.50,111.254022,93.323224,19.764469,1.328644,-3.162315,0.000000,0.838830,0.177652,0.011942,-0.028424,0.790579,0.033216,-0.790579,0.00
equilibrado,12,1,365,209,453321450.33,113.506571,95.539599,19.918625,1.235326,-3.186980,0.000000,0.841710,0.175484,0.010883,-0.028077,0.796745,0.030883,-0.796745,0.00
equilibrado,12,7,365,209,453321450.33,115.804192,97.680955,20.091000,1.246797,-3.214560,0.000000,0.843501,0.173491,0.010766,-0.027759,0.803640,0.031170,-0.803640,0.01
equilibrado,12,1,365,210,514784427.18,108.639880,91.217757,19.369730,1.151550,-3.099157,0.000000,0.839634,0.178293,0.010600,-0.028527,0.774789,0.028789,-0.774789,0.00
equilibrado,12,7,365,210,514784427.18,110.371324,92.931318,19.379918,1.160874,-3.100787,0.000000,0.841988,0.175588,0.010518,-0.028094,0.775197,0.029022,-0.775197,0.00
equilibrado,12,1,365,211,416427748.06,119.129165,101.377366,19.497870,1.373588,-3.119659,0.000000,0.850987,0.163670,0.011530,-0.026187,0.779915,0.034340,-0.779915,-0.01
equilibrado,12,7,365,211,416427748.06,122.906165,105.102748,19.558178,1.374548,-3.129309,0.000000,0.855146,0.159131,0.011184,-0.025461,0.782327,0.034364,-0.782327,0.00
equilibrado,12,1,365,212,481163757.38,119.654784,101.796993,19.833169,1.197929,-3.173307,0.000000,0.850756,0.165753,0.010012,-0.026521,0.793327,0.029948,-0.793327,-0.01
equilibrado,12,7,365,212,481163757.38,120.859867,102.927416,19.917102,1.202086,-3.186736,0.000000,0.851626,0.164795,0.009946,-0.026367,0.796684,0.030052,-0.796684,0.01
equilibrado,12,1,365,213,457260130.18,129.936207,111.572691,20.284650,1.324410,-3.245544,0.000000,0.858673,0.156112,0.010193,-0.024978,0.811386,0.033110,-0.811386,0.00
equilibrado,12,7,365,213,457260130.18,131.992584,113.552283,20.367730,1.331408,-3.258837,0.000000,0.860293,0.154310,0.010087,-0.024690,0.814709,0.033285,-0.814709,0.01
equilibrado,12,1,365,214,462005207.21,131.517489,111.848948,21.928655,1.248471,-3.508585,0.000000,0.850449,0.166736,0.009493,-0.026678,0.877146,0.031212,-0.877146,0.01
equilibrado,12,7,365,214,462005207.21,132.047153,112.290497,22.021185,1.258860,-3.523390,0.000000,0.850382,0.166768,0.009533,-0.026683,0.880847,0.031472,-0.880847,0.01
equilibrado,12,1,365,215,533005628.13,134.396287,115.021366,21.718126,1.131695,-3.474900,0.000000,0.855837,0.161598,0.008421,-0.025856,0.868725,0.028292,-0.868725,-0.01
equilibrado,12,7,365,215,533005628.13,136.429617,116.889772,21.899275,1.144453,-3.503884,0.000000,0.856777,0.160517,0.008389,-0.025683,0.875971,0.028611,-0.875971,0.00
equilibrado,12,1,365,216,476704186.48,131.350976,112.404666,21.041763,1.271229,-3.366682,0.000000,0.855758,0.160195,0.009678,-0.025631,0.841671,0.031781,-0.841670,0.01
equilibrado,12,7,365,216,476704186.48,131.448674,112.481043,21.058155,1.278780,-3.369305,0.000000,0.855703,0.160201,0.009728,-0.025632,0.842326,0.031970,-0.842326,0.00
equilibrado,12,1,365,217,454670016.29,117.421220,100.248104,18.945453,1.258935,-3.031272,0.000000,0.853748,0.161346,0.010722,-0.025815,0.757818,0.031473,-0.757818,0.00
equilibrado,12,7,365,217,454670016.29,119.145245,101.887871,19.039477,1.264214,-3.046316,0.000000,0.855157,0.159801,0.010611,-0.025568,0.761579,0.031605,-0.761579,0.00
equilibrado,12,1,365,218,453634521.76,126.776622,108.442786,20.239864,1.332350,-3.238378,0.000000,0.855385,0.159650,0.010509,-0.025544,0.809595,0.033309,-0.809595,-0.01
equilibrado,12,7,365,218,453634521.76,126.665710,108.283881,20.287550,1.340286,-3.246008,0.000000,0.854879,0.160166,0.010581,-0.025627,0.811502,0.033507,-0.811502,0.00
equilibrado,12,1,365,219,436766485.50,116.842837,98.950917,19.704849,1.339846,-3.152776,0.000000,0.846872,0.168644,0.011467,-0.026983,0.788194,0.033496,-0.788194,-0.01
equilibrado,12,7,365,219,436766485.50,118.106579,100.134180,19.789755,1.349005,-3.166361,0.000000,0.847829,0.167558,0.011422,-0.026809,0.791590,0.033725,-0.791590,-0.01
equilibrado,12,1,365,220,498725668.99,127.773790,109.224691,20.645265,1.207076,-3.303242,0.000000,0.854829,0.161577,0.009447,-0.025852,0.825811,0.030177,-0.825811,0.00
equilibrado,12,7,365,220,498725668.99,128.182452,109.615691,20.665336,1.207878,-3.306454,0.000000,0.855154,0.161218,0.009423,-0.025795,0.826613,0.030197,-0.826613,-0.01
equilibrado,12,1,365,221,489029011.44,119.399066,102.704942,18.422101,1.219560,-2.947536,0.000000,0.860182,0.154290,0.010214,-0.024686,0.736884,0.030489,-0.736884,0.01
equilibrado,12,7,365,221,489029011.44,120.000214,103.270617,18.459463,1.223649,-2.953514,0.000000,0.860587,0.153829,0.010197,-0.024613,0.738379,0.030591,-0.738378,0.01
equilibrado,12,1,365,222,483116526.65,117.630241,99.925743,19.604202,1.236969,-3.136672,0.000000,0.849490,0.166660,0.010516,-0.026666,0.784168,0.030924,-0.784168,0.01
equilibrado,12,7,365,222,483116526.65,118.706240,100.950226,19.665530,1.236969,-3.146485,0.000000,0.850421,0.165666,0.010420,-0.026506,0.786621,0.030924,-0.786621,0.01
equilibrado,12,1,365,223,510245640.36,112.480233,95.356918,19.008344,1.156306,-3.041335,0.000000,0.847766,0.168993,0.010280,-0.027039,0.760334,0.028908,-0.760334,0.00
equilibrado,12,7,365,223,510245640.36,115.174641,97.990007,19.074810,1.161793,-3.051970,0.000000,0.850795,0.165616,0.010087,-0.026499,0.762992,0.029045,-0.762992,0.00
equilibrado,12,1,365,224,460130048.23,118.014958,100.709242,19.056932,1.297894,-3.049109,0.000000,0.853360,0.161479,0.010998,-0.025837,0.762277,0.032447,-0.762277,0.01
equilibrado,12,7,365,224,460130048.23,118.795602,101.469287,19.079384,1.299633,-3.052702,0.000000,0.854150,0.160607,0.010940,-0.025697,0.763175,0.032491,-0.763175,0.00
equilibrado,12,1,365,225,453388015.76,125.766985,106.964320,20.851747,1.287198,-3.336280,0.000000,0.850496,0.165797,0.010235,-0.026527,0.834070,0.032180,-0.834070,-0.01
equilibrado,12,7,365,225,453388015.76,126.552978,107.699718,20.902527,1.295138,-3.344404,0.000000,0.851025,0.165168,0.010234,-0.026427,0.836101,0.032378,-0.836101,0.01
equilibrado,12,1,365,226,440699480.60,114.489094,96.215441,20.164884,1.335150,-3.226381,0.000000,0.840390,0.176129,0.011662,-0.028181,0.806595,0.033379,-0.806595,0.00
equilibrado,12,7,365,226,440699480.60,115.343715,96.978663,20.265049,1.342411,-3.242408,0.000000,0.840780,0.175693,0.011638,-0.028111,0.810602,0.033560,-0.810602,0.00
equilibrado,12,1,365,227,454983513.80,113.266767,95.052361,20.136926,1.299388,-3.221908,0.000000,0.839190,0.177783,0.011472,-0.028445,0.805477,0.032485,-0.805477,-0.01
equilibrado,12,7,365,227,454983513.80,114.762600,96.408487,20.301151,1.301146,-3.248184,0.000000,0.840069,0.176897,0.011338,-0.028304,0.812046,0.032529,-0.812046,-0.01
equilibrado,12,1,365,228,476869231.63,132.879487,113.721939,21.331706,1.238914,-3.413073,0.000000,0.855828,0.160534,0.009324,-0.025685,0.853268,0.030973,-0.853268,0.01
equilibrado,12,7,365,228,476869231.63,133.536939,114.252678,21.479560,1.241430,-3.436730,0.000000,0.855589,0.160851,0.009297,-0.025736,0.859182,0.031036,-0.859182,0.00
equilibrado,12,1,365,229,462277755.40,113.971644,95.512831,20.483199,1.252926,-3.277312,0.000000,0.838040,0.179722,0.010993,-0.028756,0.819328,0.031323,-0.819328,0.01
equilibrado,12,7,365,229,462277755.40,115.467728,96.949730,20.547477,1.258118,-3.287596,0.000000,0.839626,0.177950,0.010896,-0.028472,0.821899,0.031453,-0.821899,0.01
equilibrado,12,1,365,230,516406352.04,127.258323,108.034963,21.513755,1.151806,-3.442201,0.000000,0.848942,0.169056,0.009051,-0.027049,0.860550,0.028795,-0.860550,0.00
equilibrado,12,7,365,230,516406352.04,128.645918,109.351419,21.582767,1.164974,-3.453243,0.000000,0.850019,0.167769,0.009056,-0.026843,0.863311,0.029124,-0.863311,0.00
equilibrado,12,1,365,231,426402143.47,113.237742,96.461730,18.386756,1.331138,-2.941881,0.000000,0.851851,0.162373,0.011755,-0.025980,0.735470,0.033278,-0.735470,0.01
equilibrado,12,7,365,231,426402143.47,113.737172,96.881419,18.474985,1.336766,-2.955998,0.000000,0.851801,0.162436,0.011753,-0.025990,0.738999,0.033419,-0.738999,0.00
equilibrado,12,1,365,232,494020510.72,120.676068,102.329387,20.394461,1.215334,-3.263114,0.000000,0.847968,0.169002,0.010071,-0.027040,0.815778,0.030383,-0.815778,0.00
equilibrado,12,7,365,232,494020510.72,122.867182,104.366971,20.566631,1.224241,-3.290661,0.000000,0.849429,0.167389,0.009964,-0.026782,0.822665,0.030606,-0.822665,-0.01
equilibrado,12,1,365,233,548965846.26,129.446511,109.957599,21.880854,1.108994,-3.500937,0.000000,0.849444,0.169034,0.008567,-0.027045,0.875234,0.027725,-0.875234,0.01
equilibrado,12,7,365,233,548965846.26,130.357524,110.811057,21.944168,1.113366,-3.511067,0.000000,0.850055,0.168338,0.008541,-0.026934,0.877767,0.027834,-0.877767,0.01
equilibrado,12,1,365,234,472569014.17,119.809209,101.224295,20.643633,1.244263,-3.302981,0.000000,0.844879,0.172304,0.010385,-0.027569,0.825745,0.031107,-0.825745,0.00
equilibrado,12,7,365,234,472569014.17,120.394580,101.729762,20.732711,1.249341,-3.317234,0.000000,0.844970,0.172206,0.010377,-0.027553,0.829308,0.031234,-0.829308,0.01
equilibrado,12,1,365,235,466437800.91,116.971880,98.973914,19.936644,1.251185,-3.189863,0.000000,0.846134,0.170440,0.010696,-0.027270,0.797466,0.031280,-0.797466,-0.01
equilibrado,12,7,365,235,466437800.91,118.901106,100.736237,20.125129,1.259761,-3.220021,0.000000,0.847227,0.169259,0.010595,-0.027082,0.805005,0.031494,-0.805005,-0.01
equilibrado,12,1,365,236,488371634.17,110.382392,93.254394,18.948364,1.211373,-3.031738,0.000000,0.844830,0.171661,0.010974,-0.027466,0.757935,0.030284,-0.757935,0.01
equilibrado,12,7,365,236,488371634.17,112.305079,95.018620,19.121408,1.224477,-3.059425,0.000000,0.846076,0.170263,0.010903,-0.027242,0.764856,0.030612,-0.764856,0.02
equilibrado,12,1,365,237,458801159.38,131.394732,112.206840,21.274460,1.317346,-3.403914,0.000000,0.853968,0.161913,0.010026,-0.025906,0.850978,0.032934,-0.850978,0.00
equilibrado,12,7,365,237,458801159.38,133.146393,113.818372,21.430900,1.326065,-3.428944,0.000000,0.854836,0.160957,0.009959,-0.025753,0.857236,0.033152,-0.857236,0.00
equilibrado,12,1,365,238,483879343.55,117.827417,100.042959,19.737142,1.205259,-3.157943,0.000000,0.849063,0.167509,0.010229,-0.026801,0.789486,0.030131,-0.789486,0.01
equilibrado,12,7,365,238,483879343.55,122.215248,104.225806,19.980185,1.206086,-3.196830,0.000000,0.852805,0.163484,0.009869,-0.026157,0.799207,0.030152,-0.799207,0.00
equilibrado,12,1,365,239,477833349.83,116.384777,98.890872,19.453812,1.152703,-3.112610,0.000000,0.849689,0.167151,0.009904,-0.026744,0.778152,0.028818,-0.778153,-0.01
equilibrado,12,7,365,239,477833349.83,117.758653,100.173877,19.551030,1.161911,-3.128165,0.000000,0.850671,0.166026,0.009867,-0.026564,0.782041,0.029048,-0.782041,0.01
equilibrado,12,1,365,240,456631035.37,135.265371,115.522710,21.966030,1.291196,-3.514565,0.000000,0.854045,0.162392,0.009546,-0.025983,0.878641,0.032280,-0.878641,0.00
equilibrado,12,7,365,240,456631035.37,135.839261,116.036346,22.032546,1.295576,-3.525207,0.000000,0.854218,0.162196,0.009538,-0.025951,0.881302,0.032389,-0.881302,0.00
equilibrado,12,1,365,241,461346422.04,121.145050,102.583827,20.605201,1.252855,-3.296832,0.000000,0.846785,0.170087,0.010342,-0.027214,0.824208,0.031321,-0.824208,0.02
equilibrado,12,7,365,241,461346422.04,123.331711,104.577173,20.820887,1.264993,-3.331342,0.000000,0.847934,0.168820,0.010257,-0.027011,0.832835,0.031625,-0.832835,0.00
equilibrado,12,1,365,242,463807479.53,138.497646,118.128152,22.673415,1.323825,-3.627746,0.000000,0.852925,0.163710,0.009558,-0.026194,0.906937,0.033096,-0.906937,0.00
equilibrado,12,7,365,242,463807479.53,139.943171,119.469323,22.791486,1.329000,-3.646638,0.000000,0.853699,0.162862,0.009497,-0.026058,0.911659,0.033225,-0.911659,-0.01
equilibrado,12,1,365,243,532996815.78,125.721564,106.916235,21.056992,1.117455,-3.369119,0.000000,0.850421,0.167489,0.008888,-0.026798,0.842280,0.027936,-0.842280,0.00
equilibrado,12,7,365,243,532996815.78,126.183936,107.295968,21.145545,1.125710,-3.383287,0.000000,0.850314,0.167577,0.008921,-0.026812,0.845822,0.028143,-0.845822,0.00
equilibrado,12,1,365,244,473491955.12,113.352382,96.352655,18.778500,1.225786,-3.004560,0.000000,0.850028,0.165665,0.010814,-0.026506,0.751140,0.030645,-0.751140,0.00
equilibrado,12,7,365,244,473491955.12,114.284839,97.268598,18.786092,1.235924,-3.005775,0.000000,0.851107,0.164380,0.010814,-0.026301,0.751444,0.030898,-0.751444,0.00
equilibrado,12,1,365,245,471540193.91,103.751304,87.620796,17.695262,1.266488,-2.831242,0.000000,0.844527,0.170555,0.012207,-0.027289,0.707810,0.031662,-0.707810,0.00
equilibrado,12,7,365,245,471540193.91,105.622087,89.356894,17.848533,1.272426,-2.855765,0.000000,0.846006,0.168985,0.012047,-0.027038,0.713941,0.031811,-0.713941,0.01
equilibrado,12,1,365,246,472642793.06,125.010468,107.783448,19.049489,1.225450,-3.047918,0.000000,0.862195,0.152383,0.009803,-0.024381,0.761980,0.030636,-0.761980,-0.01
equilibrado,12,7,365,246,472642793.06,126.115049,108.824205,19.119424,1.230528,-3.059108,0.000000,0.862896,0.151603,0.009757,-0.024256,0.764777,0.030763,-0.764777,-0.01
equilibrado,12,1,365,247,490920688.68,123.143135,104.747009,20.430608,1.234415,-3.268897,0.000000,0.850612,0.165909,0.010024,-0.026546,0.817224,0.030860,-0.817224,0.00
equilibrado,12,7,365,247,490920688.68,123.657306,105.246529,20.438350,1.242563,-3.270136,0.000000,0.851115,0.165282,0.010048,-0.026445,0.817534,0.031064,-0.817534,0.00
equilibrado,12,1,365,248,434097285.55,111.984793,95.391324,18.275417,1.242118,-2.924067,0.000000,0.851824,0.163196,0.011092,-0.026111,0.731017,0.031053,-0.731017,-0.01
equilibrado,12,7,365,248,434097285.55,114.999567,98.142032,18.574424,1.255018,-2.971908,0.000000,0.853412,0.161517,0.010913,-0.025843,0.742977,0.031375,-0.742977,0.00
equilibrado,12,1,365,249,549824924.53,126.153121,107.262149,21.132111,1.139999,-3.381138,0.000000,0.850254,0.167512,0.009037,-0.026802,0.845284,0.028500,-0.845284,0.00
equilibrado,12,7,365,249,549824924.53,128.166887,109.078669,21.353070,1.151639,-3.416491,0.000000,0.851067,0.166604,0.008985,-0.026657,0.854123,0.028791,-0.854123,0.00
equilibrado,12,1,365,250,499875191.68,124.767525,106.913938,19.856778,1.173893,-3.177084,0.000000,0.856905,0.159150,0.009409,-0.025464,0.794271,0.029347,-0.794271,0.01
equilibrado,12,7,365,250,499875191.68,125.267366,107.405778,19.856778,1.181895,-3.177084,0.000000,0.857412,0.158515,0.009435,-0.025362,0.794271,0.029547,-0.794271,0.01
